Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
32:06.7     	05:51:44.7         	7228.7   	2.6                 	10.0                  	7.28618      	61.6426     	4036.0
32:07.6     	05:51:45.6         	7238.0   	2.4                 	9.9                   	7.28635      	61.6426     	4038.4
32:08.7     	05:51:46.7         	7247.6   	2.5                 	10.5                  	7.28652      	61.6425     	4040.8
32:10.7     	05:51:48.7         	7267.8   	2.3                 	10.7                  	7.28689      	61.6424     	4045.2
32:11.6     	05:51:49.6         	7277.6   	2.4                 	10.3                  	7.28706      	61.6424     	4047.4
32:12.7     	05:51:50.7         	7287.1   	2.3                 	9.9                   	7.28724      	61.6423     	4049.6
32:14.7     	05:51:52.7         	7306.5   	2.3                 	10.7                  	7.28758      	61.6423     	4054.3
32:15.7     	05:51:53.7         	7316.8   	2.5                 	11.3                  	7.28776      	61.6422     	4056.6
32:16.8     	05:51:54.8         	7327.2   	2.3                 	11.4                  	7.28796      	61.6422     	4058.9
32:17.7     	05:51:55.7         	7337.4   	2.4                 	10.9                  	7.28815      	61.6421     	4061.1
32:18.8     	05:51:56.8         	7347.5   	2.5                 	10.5                  	7.28833      	61.6421     	4063.4
32:20.5     	05:51:58.5         	7367.5   	2.5                 	10.9                  	7.28868      	61.6420     	4067.9
32:21.7     	05:51:59.7         	7377.5   	2.3                 	11.2                  	7.28888      	61.6420     	4070.0
32:24.5     	05:52:02.5         	7408.2   	2.3                 	10.7                  	7.28944      	61.6418     	4076.9
32:25.7     	05:52:03.7         	7418.5   	2.5                 	11.2                  	7.28962      	61.6418     	4079.3
32:26.6     	05:52:04.6         	7428.9   	2.4                 	11.2                  	7.28982      	61.6418     	4081.7
32:27.7     	05:52:05.7         	7439.1   	2.5                 	10.7                  	7.29001      	61.6417     	4084.1
32:28.6     	05:52:06.6         	7449.2   	2.4                 	10.5                  	7.29019      	61.6417     	4086.4
32:29.7     	05:52:07.7         	7459.4   	2.3                 	11.0                  	7.29036      	61.6416     	4088.7
32:30.6     	05:52:08.6         	6510.7   	0.0                 	11.5                  	7.29056      	61.6416     	0.0
32:31.7     	05:52:09.7         	7480.4   	2.3                 	11.3                  	7.29076      	61.6416     	4093.3
32:32.6     	05:52:10.6         	7490.6   	2.5                 	10.5                  	7.29094      	61.6415     	4095.6
32:33.5     	05:52:11.5         	7500.4   	2.3                 	10.2                  	7.29112      	61.6415     	4097.9
32:34.6     	05:52:12.6         	7510.4   	2.4                 	10.7                  	7.29129      	61.6414     	4100.2
32:35.5     	05:52:13.5         	7520.8   	2.5                 	11.5                  	7.29148      	61.6414     	4102.6
32:36.7     	05:52:14.7         	7531.5   	2.4                 	11.5                  	7.29168      	61.6413     	4105.0
32:37.6     	05:52:15.6         	7541.9   	2.5                 	10.7                  	7.29187      	61.6413     	4107.5
32:38.7     	05:52:16.7         	7551.9   	2.4                 	10.2                  	7.29204      	61.6413     	4109.9
32:41.6     	05:52:19.6         	7583.1   	2.4                 	11.6                  	7.29259      	61.6411     	4117.3
32:42.7     	05:52:20.7         	7593.6   	2.6                 	10.8                  	7.29279      	61.6411     	4119.7
32:43.6     	05:52:21.6         	7603.6   	2.4                 	10.1                  	7.29296      	61.6410     	4122.1
32:44.7     	05:52:22.7         	7613.3   	2.3                 	10.3                  	7.29313      	61.6410     	4124.4
32:45.7     	05:52:23.7         	7623.5   	2.5                 	11.3                  	7.29332      	61.6410     	4126.7
32:46.8     	05:52:24.8         	7634.2   	2.4                 	11.5                  	7.29352      	61.6409     	4129.1
32:47.7     	05:52:25.7         	7644.7   	2.5                 	10.8                  	7.29371      	61.6409     	4131.5
32:49.7     	05:52:27.7         	7664.9   	2.4                 	10.7                  	7.29406      	61.6408     	4136.1
32:50.6     	05:52:28.6         	7675.1   	2.4                 	11.1                  	7.29425      	61.6408     	4138.4
32:51.6     	05:52:29.6         	7685.1   	2.2                 	10.7                  	7.29444      	61.6407     	4140.5
32:52.6     	05:52:30.6         	7695.0   	2.5                 	10.2                  	7.29461      	61.6407     	4142.9
32:53.7     	05:52:31.7         	7704.8   	2.4                 	10.2                  	7.29478      	61.6406     	4145.1
32:54.5     	05:52:32.5         	6759.2   	2.3                 	11.0                  	7.29496      	61.6406     	0.0
32:55.7     	05:52:33.7         	7725.4   	2.5                 	11.7                  	7.29515      	61.6405     	4149.5
32:56.6     	05:52:34.6         	7736.1   	2.4                 	11.3                  	7.29535      	61.6405     	4151.8
32:57.7     	05:52:35.7         	---      	---                 	---                   	---          	---         	---
32:58.6     	05:52:36.6         	7755.5   	2.2                 	9.7                   	7.29571      	61.6404     	4156.2
32:59.7     	05:52:37.7         	7765.2   	2.4                 	10.5                  	7.29588      	61.6404     	4158.4
33:00.6     	05:52:38.6         	7775.5   	2.5                 	11.3                  	7.29606      	61.6403     	4160.8
33:01.7     	05:52:39.7         	7786.0   	2.4                 	11.2                  	7.29626      	61.6403     	4163.1
33:02.6     	05:52:40.6         	6842.1   	2.5                 	10.4                  	7.29644      	61.6403     	0.0
33:03.5     	05:52:41.5         	7806.1   	2.3                 	10.2                  	7.29661      	61.6402     	4167.6
33:04.7     	05:52:42.7         	7816.2   	2.5                 	10.9                  	7.29679      	61.6402     	4170.0
33:05.6     	05:52:43.6         	7826.7   	2.3                 	11.5                  	7.29698      	61.6401     	4172.2
