Time [sec]	Time (UTC)	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Geopot [m]	Dew [°C]
1029      	05:36:53  	764.3  	-6.50 	84    	5.2     	333   	2.4       	-4.6      	2184      	-8.7
1030      	05:36:54  	764.1  	-6.50 	84    	5.2     	333   	2.4       	-4.6      	2186      	-8.7
1031      	05:36:55  	763.9  	-6.60 	84    	5.2     	333   	2.4       	-4.6      	2188      	-8.8
1032      	05:36:56  	763.8  	-6.60 	84    	5.2     	333   	2.4       	-4.6      	2189      	-8.8
1033      	05:36:57  	763.6  	-6.60 	84    	5.2     	333   	2.4       	-4.6      	2191      	-8.8
1034      	05:36:58  	763.4  	-6.60 	84    	5.1     	333   	2.3       	-4.6      	2193      	-8.8
1035      	05:36:59  	763.2  	-6.60 	84    	5.1     	333   	2.3       	-4.5      	2195      	-8.8
1036      	05:37:00  	763.0  	-6.70 	84    	5.1     	333   	2.3       	-4.5      	2197      	-8.8
1037      	05:37:01  	762.8  	-6.70 	84    	5.0     	333   	2.3       	-4.4      	2199      	-8.8
1038      	05:37:02  	762.7  	-6.70 	84    	5.0     	333   	2.3       	-4.4      	2201      	-8.9
1039      	05:37:03  	762.5  	-6.70 	84    	5.0     	332   	2.3       	-4.4      	2203      	-8.9
1040      	05:37:04  	762.3  	-6.70 	84    	5.0     	332   	2.3       	-4.4      	2205      	-8.9
1041      	05:37:05  	762.1  	-6.70 	84    	4.9     	333   	2.3       	-4.4      	2207      	-8.9
1042      	05:37:06  	761.9  	-6.70 	85    	4.9     	333   	2.3       	-4.4      	2209      	-8.9
1043      	05:37:07  	761.7  	-6.70 	85    	4.9     	332   	2.3       	-4.3      	2211      	-8.9
1044      	05:37:08  	761.5  	-6.70 	85    	4.9     	332   	2.3       	-4.3      	2213      	-8.9
1045      	05:37:09  	761.3  	-6.80 	85    	4.8     	332   	2.2       	-4.2      	2214      	-8.9
1046      	05:37:10  	761.2  	-6.80 	85    	4.8     	332   	2.2       	-4.2      	2216      	-8.9
1047      	05:37:11  	761.0  	-6.80 	85    	4.8     	332   	2.3       	-4.2      	2218      	-8.9
1048      	05:37:12  	760.8  	-6.80 	85    	4.7     	332   	2.2       	-4.1      	2220      	-8.9
1049      	05:37:13  	760.6  	-6.80 	85    	4.7     	332   	2.2       	-4.1      	2221      	-8.9
1050      	05:37:14  	760.5  	-6.80 	85    	4.7     	332   	2.2       	-4.1      	2223      	-8.9
1051      	05:37:15  	760.3  	-6.80 	85    	4.6     	331   	2.2       	-4.0      	2225      	-8.9
1052      	05:37:16  	760.1  	-6.80 	85    	4.6     	331   	2.2       	-4.0      	2227      	-8.9
1053      	05:37:17  	759.9  	-6.80 	85    	4.6     	332   	2.2       	-4.1      	2229      	-8.9
1054      	05:37:18  	759.7  	-6.80 	85    	4.5     	331   	2.2       	-4.0      	2231      	-8.9
1055      	05:37:19  	759.6  	-6.90 	86    	4.5     	331   	2.2       	-4.0      	2233      	-8.9
1056      	05:37:20  	759.4  	-6.90 	86    	4.5     	331   	2.2       	-4.0      	2235      	-8.9
1057      	05:37:21  	759.2  	-6.90 	86    	4.5     	331   	2.2       	-3.9      	2236      	-8.9
1058      	05:37:22  	759.0  	-6.90 	86    	4.4     	332   	2.1       	-3.9      	2238      	-8.9
1059      	05:37:23  	758.8  	-6.90 	86    	4.4     	332   	2.1       	-3.9      	2240      	-8.9
1060      	05:37:24  	758.7  	-6.90 	86    	4.4     	332   	2.1       	-3.9      	2242      	-8.9
1061      	05:37:25  	758.5  	-6.90 	86    	4.4     	331   	2.1       	-3.9      	2244      	-8.9
1062      	05:37:26  	758.3  	-7.00 	86    	4.4     	332   	2.1       	-3.9      	2245      	-8.9
1063      	05:37:27  	758.1  	-7.00 	86    	4.4     	332   	2.1       	-3.9      	2247      	-8.9
1064      	05:37:28  	757.9  	-7.00 	86    	4.3     	332   	2.0       	-3.8      	2249      	-8.9
1065      	05:37:29  	757.7  	-7.00 	86    	4.3     	332   	2.0       	-3.8      	2251      	-8.9
1066      	05:37:30  	757.6  	-7.00 	86    	4.3     	332   	2.0       	-3.8      	2253      	-8.9
1067      	05:37:31  	757.4  	-7.00 	86    	4.3     	332   	2.0       	-3.8      	2255      	-8.9
1068      	05:37:32  	757.2  	-7.00 	86    	4.3     	332   	2.0       	-3.8      	2257      	-8.9
1069      	05:37:33  	757.0  	-7.10 	86    	4.3     	332   	2.0       	-3.8      	2259      	-8.9
1070      	05:37:34  	756.8  	-7.10 	87    	4.3     	332   	2.0       	-3.8      	2261      	-8.9
1071      	05:37:35  	756.6  	-7.10 	87    	4.3     	332   	2.0       	-3.8      	2263      	-8.9
1072      	05:37:36  	756.4  	-7.10 	87    	4.2     	333   	1.9       	-3.7      	2265      	-8.9
1073      	05:37:37  	756.2  	-7.10 	87    	4.2     	333   	1.9       	-3.7      	2267      	-8.9
1074      	05:37:38  	756.0  	-7.10 	87    	4.2     	333   	1.9       	-3.7      	2269      	-9.0
1075      	05:37:39  	755.9  	-7.20 	87    	4.2     	333   	1.9       	-3.7      	2271      	-9.0
1076      	05:37:40  	755.7  	-7.20 	87    	4.2     	333   	1.9       	-3.7      	2273      	-9.0
1077      	05:37:41  	755.5  	-7.20 	87    	4.2     	333   	1.9       	-3.7      	2275      	-9.0
1078      	05:37:42  	755.3  	-7.20 	87    	4.2     	333   	1.9       	-3.7      	2276      	-9.0
1079      	05:37:43  	755.1  	-7.20 	87    	4.1     	333   	1.8       	-3.7      	2278      	-9.0
1080      	05:37:44  	754.9  	-7.20 	87    	4.1     	333   	1.8       	-3.7      	2280      	-9.0
1081      	05:37:45  	754.7  	-7.30 	87    	4.1     	333   	1.8       	-3.7      	2282      	-9.0
1082      	05:37:46  	754.6  	-7.30 	87    	4.1     	333   	1.8       	-3.7      	2284      	-9.0
1083      	05:37:47  	754.4  	-7.30 	87    	4.1     	333   	1.8       	-3.7      	2286      	-9.1
1084      	05:37:48  	754.2  	-7.30 	87    	4.1     	334   	1.8       	-3.7      	2288      	-9.1
1085      	05:37:49  	754.0  	-7.30 	87    	4.1     	334   	1.8       	-3.7      	2290      	-9.1
1086      	05:37:50  	753.8  	-7.30 	87    	4.1     	334   	1.8       	-3.7      	2292      	-9.1
1087      	05:37:51  	753.7  	-7.30 	87    	4.1     	334   	1.8       	-3.7      	2294      	-9.1
1088      	05:37:52  	753.5  	-7.30 	87    	4.0     	334   	1.7       	-3.6      	2295      	-9.1
1089      	05:37:53  	753.3  	-7.30 	87    	4.0     	334   	1.7       	-3.6      	2297      	-9.2
1090      	05:37:54  	753.1  	-7.30 	87    	3.9     	334   	1.7       	-3.5      	2299      	-9.2
1091      	05:37:55  	753.0  	-7.30 	86    	3.9     	335   	1.6       	-3.5      	2301      	-9.2
1092      	05:37:56  	752.8  	-7.30 	86    	3.9     	335   	1.7       	-3.5      	2302      	-9.2
1093      	05:37:57  	752.6  	-7.30 	86    	3.8     	336   	1.6       	-3.5      	2304      	-9.2
1094      	05:37:58  	752.5  	-7.30 	86    	3.8     	335   	1.6       	-3.4      	2306      	-9.2
1095      	05:37:59  	752.3  	-7.30 	86    	3.8     	335   	1.6       	-3.4      	2308      	-9.2
1096      	05:38:00  	752.1  	-7.30 	86    	3.7     	336   	1.5       	-3.4      	2309      	-9.2
1097      	05:38:01  	752.0  	-7.30 	86    	3.7     	336   	1.5       	-3.4      	2311      	-9.2
1098      	05:38:02  	751.8  	-7.30 	86    	3.7     	336   	1.5       	-3.4      	2313      	-9.2
1099      	05:38:03  	751.6  	-7.30 	86    	3.7     	336   	1.5       	-3.4      	2315      	-9.2
1100      	05:38:04  	751.4  	-7.30 	86    	3.6     	336   	1.5       	-3.3      	2316      	-9.2
1101      	05:38:05  	751.3  	-7.30 	86    	3.6     	336   	1.4       	-3.3      	2318      	-9.2
1102      	05:38:06  	751.1  	-7.30 	86    	3.5     	336   	1.4       	-3.2      	2320      	-9.2
1103      	05:38:07  	750.9  	-7.30 	86    	3.5     	336   	1.4       	-3.2      	2322      	-9.3
1104      	05:38:08  	750.7  	-7.30 	86    	3.5     	336   	1.4       	-3.2      	2324      	-9.3
1105      	05:38:09  	750.5  	-7.30 	85    	3.4     	336   	1.4       	-3.1      	2326      	-9.3
1106      	05:38:10  	750.3  	-7.30 	85    	3.4     	336   	1.4       	-3.1      	2328      	-9.3
1107      	05:38:11  	750.1  	-7.30 	85    	3.4     	336   	1.4       	-3.1      	2330      	-9.3
1108      	05:38:12  	750.0  	-7.30 	85    	3.3     	335   	1.4       	-3.0      	2332      	-9.3
1109      	05:38:13  	749.8  	-7.30 	85    	3.4     	335   	1.5       	-3.1      	2334      	-9.3
1110      	05:38:14  	749.6  	-7.30 	85    	3.4     	335   	1.5       	-3.1      	2336      	-9.3
1111      	05:38:15  	749.4  	-7.30 	85    	3.3     	334   	1.4       	-3.0      	2338      	-9.4
1112      	05:38:16  	749.2  	-7.30 	85    	3.3     	334   	1.4       	-3.0      	2340      	-9.4
1113      	05:38:17  	749.0  	-7.30 	85    	3.3     	334   	1.4       	-3.0      	2342      	-9.4
1114      	05:38:18  	748.8  	-7.30 	85    	3.3     	333   	1.5       	-2.9      	2344      	-9.4
1115      	05:38:19  	748.6  	-7.30 	85    	3.3     	333   	1.5       	-2.9      	2346      	-9.5
1116      	05:38:20  	748.5  	-7.30 	84    	3.3     	332   	1.6       	-2.9      	2347      	-9.5
1117      	05:38:21  	748.3  	-7.30 	84    	3.3     	332   	1.6       	-2.9      	2349      	-9.5
1118      	05:38:22  	748.1  	-7.40 	84    	3.2     	331   	1.5       	-2.8      	2351      	-9.5
1119      	05:38:23  	747.9  	-7.40 	84    	3.2     	331   	1.6       	-2.8      	2353      	-9.5
1120      	05:38:24  	747.7  	-7.40 	84    	3.2     	330   	1.6       	-2.8      	2355      	-9.6
1121      	05:38:25  	747.5  	-7.40 	84    	3.2     	330   	1.6       	-2.8      	2357      	-9.6
1122      	05:38:26  	747.3  	-7.50 	84    	3.2     	329   	1.7       	-2.7      	2359      	-9.6
1123      	05:38:27  	747.1  	-7.50 	84    	3.2     	329   	1.7       	-2.7      	2361      	-9.6
1124      	05:38:28  	746.9  	-7.50 	84    	3.2     	329   	1.7       	-2.7      	2363      	-9.7
1125      	05:38:29  	746.7  	-7.50 	84    	3.2     	329   	1.7       	-2.7      	2365      	-9.7
1126      	05:38:30  	746.6  	-7.50 	85    	3.2     	328   	1.7       	-2.7      	2367      	-9.7
1127      	05:38:31  	746.4  	-7.60 	85    	3.2     	328   	1.7       	-2.7      	2369      	-9.7
1128      	05:38:32  	746.2  	-7.60 	85    	3.2     	328   	1.7       	-2.7      	2371      	-9.7
1129      	05:38:33  	746.0  	-7.60 	84    	3.2     	328   	1.7       	-2.7      	2373      	-9.7
1130      	05:38:34  	745.8  	-7.60 	84    	3.2     	327   	1.8       	-2.7      	2375      	-9.8
1131      	05:38:35  	745.7  	-7.60 	84    	3.2     	326   	1.8       	-2.7      	2377      	-9.8
1132      	05:38:36  	745.5  	-7.60 	84    	3.2     	326   	1.8       	-2.6      	2378      	-9.8
1133      	05:38:37  	745.3  	-7.60 	84    	3.2     	325   	1.8       	-2.6      	2380      	-9.8
1134      	05:38:38  	745.2  	-7.60 	84    	3.2     	325   	1.8       	-2.6      	2382      	-9.8
1135      	05:38:39  	745.0  	-7.60 	84    	3.2     	324   	1.9       	-2.6      	2383      	-9.9
1136      	05:38:40  	744.9  	-7.60 	84    	3.2     	324   	1.9       	-2.6      	2385      	-9.9
1137      	05:38:41  	744.7  	-7.60 	84    	3.2     	323   	1.9       	-2.5      	2386      	-9.9
1138      	05:38:42  	744.5  	-7.60 	84    	3.2     	323   	1.9       	-2.5      	2388      	-9.9
1139      	05:38:43  	744.4  	-7.60 	84    	3.2     	323   	1.9       	-2.5      	2390      	-9.9
1140      	05:38:44  	744.2  	-7.60 	83    	3.3     	322   	2.0       	-2.6      	2392      	-9.9
1141      	05:38:45  	744.1  	-7.60 	83    	3.3     	321   	2.1       	-2.6      	2393      	-9.9
1142      	05:38:46  	743.9  	-7.60 	83    	3.3     	321   	2.1       	-2.6      	2395      	-10.0
1143      	05:38:47  	743.7  	-7.60 	83    	3.3     	320   	2.1       	-2.5      	2397      	-10.0
1144      	05:38:48  	743.6  	-7.60 	83    	3.3     	319   	2.1       	-2.5      	2398      	-10.0
1145      	05:38:49  	743.4  	-7.60 	83    	3.4     	319   	2.2       	-2.6      	2400      	-10.0
1146      	05:38:50  	743.2  	-7.70 	83    	3.4     	318   	2.3       	-2.5      	2402      	-10.0
1147      	05:38:51  	743.1  	-7.70 	83    	3.3     	318   	2.2       	-2.4      	2404      	-10.0
1148      	05:38:52  	742.9  	-7.70 	83    	3.4     	317   	2.3       	-2.5      	2406      	-10.0
1149      	05:38:53  	742.7  	-7.70 	83    	3.4     	316   	2.4       	-2.5      	2407      	-10.0
1150      	05:38:54  	742.6  	-7.70 	83    	3.4     	316   	2.4       	-2.5      	2409      	-10.1
1151      	05:38:55  	742.4  	-7.70 	83    	3.4     	316   	2.4       	-2.5      	2411      	-10.1
1152      	05:38:56  	742.2  	-7.70 	83    	3.5     	316   	2.4       	-2.5      	2412      	-10.1
1153      	05:38:57  	742.1  	-7.80 	83    	3.4     	315   	2.4       	-2.4      	2414      	-10.1
1154      	05:38:58  	741.9  	-7.80 	83    	3.5     	314   	2.5       	-2.4      	2416      	-10.1
1155      	05:38:59  	741.7  	-7.80 	83    	3.5     	314   	2.5       	-2.4      	2417      	-10.1
1156      	05:39:00  	741.6  	-7.80 	83    	3.5     	314   	2.5       	-2.4      	2419      	-10.1
1157      	05:39:01  	741.4  	-7.80 	83    	3.5     	313   	2.6       	-2.4      	2421      	-10.1
1158      	05:39:02  	741.2  	-7.80 	83    	3.5     	313   	2.6       	-2.4      	2423      	-10.1
1159      	05:39:03  	741.0  	-7.80 	83    	3.5     	313   	2.6       	-2.4      	2425      	-10.1
1160      	05:39:04  	740.9  	-7.90 	83    	3.5     	312   	2.6       	-2.3      	2427      	-10.2
1161      	05:39:05  	740.7  	-7.90 	84    	3.5     	312   	2.6       	-2.3      	2429      	-10.2
1162      	05:39:06  	740.5  	-7.90 	84    	3.5     	312   	2.6       	-2.3      	2431      	-10.2
1163      	05:39:07  	740.3  	-7.90 	84    	3.5     	311   	2.6       	-2.3      	2433      	-10.2
1164      	05:39:08  	740.1  	-7.90 	84    	3.5     	311   	2.6       	-2.3      	2435      	-10.2
1165      	05:39:09  	739.9  	-8.00 	84    	3.5     	311   	2.6       	-2.3      	2437      	-10.2
1166      	05:39:10  	739.7  	-8.00 	84    	3.5     	311   	2.6       	-2.3      	2439      	-10.2
1167      	05:39:11  	739.5  	-8.00 	84    	3.5     	311   	2.6       	-2.3      	2441      	-10.2
1168      	05:39:12  	739.4  	-8.00 	84    	3.5     	311   	2.6       	-2.3      	2443      	-10.2
1169      	05:39:13  	739.2  	-8.00 	84    	3.5     	310   	2.7       	-2.3      	2444      	-10.2
1170      	05:39:14  	739.0  	-8.00 	84    	3.5     	310   	2.7       	-2.3      	2446      	-10.2
1171      	05:39:15  	738.8  	-8.10 	84    	3.5     	310   	2.7       	-2.3      	2448      	-10.2
1172      	05:39:16  	738.7  	-8.10 	84    	3.5     	310   	2.7       	-2.2      	2450      	-10.2
1173      	05:39:17  	738.5  	-8.10 	84    	3.6     	310   	2.7       	-2.3      	2452      	-10.3
1174      	05:39:18  	738.3  	-8.10 	84    	3.6     	310   	2.7       	-2.3      	2454      	-10.3
1175      	05:39:19  	738.1  	-8.10 	84    	3.6     	310   	2.7       	-2.3      	2456      	-10.3
1176      	05:39:20  	738.0  	-8.10 	84    	3.6     	310   	2.7       	-2.3      	2457      	-10.3
1177      	05:39:21  	737.8  	-8.20 	84    	3.6     	310   	2.8       	-2.3      	2459      	-10.3
1178      	05:39:22  	737.6  	-8.20 	85    	3.6     	310   	2.7       	-2.3      	2460      	-10.3
1179      	05:39:23  	737.5  	-8.20 	85    	3.6     	310   	2.7       	-2.3      	2462      	-10.3
1180      	05:39:24  	737.3  	-8.20 	85    	3.7     	310   	2.8       	-2.4      	2464      	-10.3
1181      	05:39:25  	737.2  	-8.20 	85    	3.7     	310   	2.8       	-2.4      	2466      	-10.3
1182      	05:39:26  	737.0  	-8.20 	85    	3.7     	310   	2.8       	-2.4      	2467      	-10.4
1183      	05:39:27  	736.8  	-8.20 	85    	3.7     	309   	2.9       	-2.3      	2469      	-10.4
1184      	05:39:28  	736.6  	-8.30 	85    	3.7     	309   	2.9       	-2.3      	2471      	-10.4
1185      	05:39:29  	736.5  	-8.30 	85    	3.7     	309   	2.9       	-2.3      	2473      	-10.4
1186      	05:39:30  	736.3  	-8.30 	85    	3.8     	309   	3.0       	-2.4      	2475      	-10.4
1187      	05:39:31  	736.1  	-8.30 	85    	3.8     	309   	3.0       	-2.4      	2477      	-10.4
1188      	05:39:32  	735.9  	-8.30 	85    	3.8     	309   	3.0       	-2.4      	2479      	-10.4
1189      	05:39:33  	735.8  	-8.30 	85    	3.7     	308   	2.9       	-2.3      	2480      	-10.4
1190      	05:39:34  	735.6  	-8.30 	85    	3.8     	308   	3.0       	-2.3      	2482      	-10.4
1191      	05:39:35  	735.4  	-8.30 	84    	3.7     	308   	2.9       	-2.3      	2484      	-10.4
1192      	05:39:36  	735.2  	-8.30 	84    	3.7     	308   	2.9       	-2.3      	2486      	-10.5
1193      	05:39:37  	735.1  	-8.30 	84    	3.7     	308   	2.9       	-2.3      	2488      	-10.5
1194      	05:39:38  	734.9  	-8.40 	84    	3.7     	308   	2.9       	-2.3      	2490      	-10.5
1195      	05:39:39  	734.7  	-8.40 	84    	3.7     	308   	2.9       	-2.3      	2492      	-10.5
1196      	05:39:40  	734.5  	-8.40 	84    	3.6     	309   	2.8       	-2.3      	2494      	-10.6
1197      	05:39:41  	734.3  	-8.40 	84    	3.6     	309   	2.8       	-2.3      	2496      	-10.6
1198      	05:39:42  	734.1  	-8.40 	84    	3.6     	309   	2.8       	-2.3      	2498      	-10.6
1199      	05:39:43  	733.9  	-8.40 	84    	3.6     	309   	2.8       	-2.3      	2500      	-10.6
1200      	05:39:44  	733.7  	-8.40 	84    	3.6     	309   	2.8       	-2.3      	2502      	-10.6
1201      	05:39:45  	733.5  	-8.40 	84    	3.5     	310   	2.7       	-2.2      	2504      	-10.6
1202      	05:39:46  	733.3  	-8.40 	84    	3.5     	310   	2.7       	-2.2      	2507      	-10.6
1203      	05:39:47  	733.1  	-8.40 	83    	3.5     	310   	2.7       	-2.2      	2509      	-10.6
1204      	05:39:48  	732.9  	-8.30 	83    	3.4     	310   	2.6       	-2.2      	2511      	-10.6
1205      	05:39:49  	732.7  	-8.30 	83    	3.4     	310   	2.6       	-2.2      	2513      	-10.7
1206      	05:39:50  	732.5  	-8.30 	83    	3.4     	311   	2.6       	-2.2      	2515      	-10.7
1207      	05:39:51  	732.3  	-8.40 	83    	3.4     	311   	2.6       	-2.2      	2517      	-10.7
1208      	05:39:52  	732.1  	-8.40 	83    	3.4     	311   	2.6       	-2.2      	2519      	-10.7
1209      	05:39:53  	732.0  	-8.40 	83    	3.3     	312   	2.5       	-2.2      	2521      	-10.7
1210      	05:39:54  	731.8  	-8.40 	83    	3.3     	313   	2.4       	-2.2      	2523      	-10.7
1211      	05:39:55  	731.6  	-8.40 	83    	3.3     	313   	2.4       	-2.2      	2525      	-10.8
1212      	05:39:56  	731.4  	-8.40 	83    	3.2     	313   	2.3       	-2.2      	2527      	-10.8
1213      	05:39:57  	731.2  	-8.40 	83    	3.2     	313   	2.3       	-2.2      	2529      	-10.8
1214      	05:39:58  	731.0  	-8.50 	83    	3.2     	312   	2.4       	-2.2      	2531      	-10.8
1215      	05:39:59  	730.8  	-8.50 	83    	3.2     	313   	2.3       	-2.2      	2533      	-10.8
1216      	05:40:00  	730.6  	-8.50 	83    	3.2     	313   	2.3       	-2.2      	2535      	-10.8
1217      	05:40:01  	730.4  	-8.50 	83    	3.1     	314   	2.2       	-2.1      	2537      	-10.8
1218      	05:40:02  	730.2  	-8.50 	83    	3.1     	314   	2.2       	-2.1      	2539      	-10.9
1219      	05:40:03  	730.1  	-8.50 	83    	3.1     	314   	2.2       	-2.1      	2541      	-10.9
1220      	05:40:04  	729.9  	-8.60 	83    	3.1     	314   	2.2       	-2.2      	2543      	-10.9
