Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,
35:24.0,898.554,866.98,1.75,50.8,3.67,13/09/2023,12:56:24,7.2080789,61.6615379,1370.398,4,,,,,
35:24.0,898.58,866.94,1.78,51,3.65,13/09/2023,12:56:25,7.2081368,61.6615495,1371.798,4,,,,,
35:24.0,898.606,866.94,1.84,51.2,3.65,13/09/2023,12:56:26,7.2081303,61.6615444,1370.877,4,,,,,
35:24.0,898.632,866.93,1.76,51.1,3.62,13/09/2023,12:56:27,7.2081237,61.6615431,1370.705,4,,,,,
35:24.1,898.658,866.97,1.78,51.3,3.61,13/09/2023,12:56:28,7.2081197,61.6615395,1370.309,4,,,,,
35:24.1,898.683,866.97,1.79,51.5,3.62,13/09/2023,12:56:29,7.2081089,61.6615365,1370.883,4,,,,,
35:24.1,898.71,866.93,1.72,51.2,3.58,13/09/2023,12:56:30,7.2081079,61.6615314,1370.475,4,,,,,
35:24.2,898.736,866.96,1.7,51.1,3.56,13/09/2023,12:56:31,7.2081887,61.6614029,1346.154,7,,,,,
35:24.2,898.762,867.02,1.73,51.1,3.54,13/09/2023,12:56:32,7.2081877,61.6614187,1349.042,7,,,,,
35:24.2,898.788,866.98,1.73,51.1,3.53,13/09/2023,12:56:33,7.2081973,61.6614274,1349.403,7,,,,,
35:24.2,898.814,866.98,1.91,51.2,3.53,13/09/2023,12:56:34,7.2081998,61.6614265,1349.52,7,,,,,
35:24.3,898.84,866.97,1.84,51.2,3.53,13/09/2023,12:56:35,7.2081998,61.6614292,1349.99,7,,,,,
35:24.3,898.867,866.99,1.76,51.1,3.51,13/09/2023,12:56:36,7.2082006,61.6614339,1349.959,7,,,,,
35:24.3,898.893,866.99,1.78,51.2,3.51,13/09/2023,12:56:37,7.2082009,61.661436,1350.053,8,,,,,
35:24.3,898.919,866.98,1.82,51.2,3.5,13/09/2023,12:56:38,7.2082022,61.6614375,1350.261,8,,,,,
35:24.4,898.944,866.93,1.77,51.1,3.49,13/09/2023,12:56:39,7.2082071,61.661441,1350.148,13,,,,,
35:24.4,898.971,867,1.65,50.9,3.46,13/09/2023,12:56:40,7.2082127,61.661444,1350.353,13,,,,,
35:24.4,898.996,866.95,1.65,50.9,3.43,13/09/2023,12:56:41,7.2082165,61.6614485,1350.793,13,,,,,
35:24.4,899.023,866.87,1.6,50.8,3.36,13/09/2023,12:56:42,7.2082226,61.6614472,1351.324,13,,,,,
35:24.5,899.049,866.9,1.58,50.8,3.33,13/09/2023,12:56:43,7.2082374,61.6614441,1350.714,13,,,,,
35:24.5,899.075,866.94,1.61,50.9,3.32,13/09/2023,12:56:44,7.2082413,61.6614412,1350.25,13,,,,,
35:24.5,899.102,866.84,1.7,50.7,3.31,13/09/2023,12:56:45,7.2082482,61.6614388,1350.712,13,,,,,
35:24.5,899.128,866.86,1.75,50.6,3.29,13/09/2023,12:56:46,7.2082573,61.6614362,1350.78,13,,,,,
35:24.6,899.153,866.83,1.83,50.6,3.27,13/09/2023,12:56:47,7.2082684,61.6614333,1351.235,13,,,,,
35:24.6,899.18,866.85,1.81,50.5,3.24,13/09/2023,12:56:48,7.2082822,61.6614251,1350.885,13,,,,,
35:24.6,899.206,866.89,1.83,50.7,3.24,13/09/2023,12:56:49,7.2082907,61.6614196,1350.706,14,,,,,
35:24.6,899.232,866.89,1.69,50.9,3.22,13/09/2023,12:56:50,7.2082887,61.6614211,1350.851,14,,,,,
35:24.7,899.258,866.91,1.64,51.2,3.24,13/09/2023,12:56:51,7.2082841,61.6614212,1350.445,14,,,,,
35:24.7,899.284,866.89,1.63,51.2,3.24,13/09/2023,12:56:52,7.2082837,61.6614218,1350.274,14,,,,,
35:24.7,899.31,866.9,1.64,51.4,3.24,13/09/2023,12:56:53,7.2082853,61.661422,1350.537,14,,,,,
35:24.8,899.335,866.92,1.62,51.4,3.24,13/09/2023,12:56:54,7.2082884,61.6614226,1350.867,14,,,,,
35:24.8,899.362,866.92,1.62,51.3,3.24,13/09/2023,12:56:55,7.2082879,61.6614229,1351.15,14,,,,,
35:24.8,899.388,866.92,1.63,51.5,3.24,13/09/2023,12:56:56,7.2082897,61.6614231,1351.429,14,,,,,
35:24.8,899.414,866.9,1.65,51.5,3.22,13/09/2023,12:56:57,7.2082911,61.6614231,1351.218,14,,,,,
35:24.9,899.44,866.86,1.63,51.4,3.21,13/09/2023,12:56:58,7.2082899,61.6614249,1351.39,14,,,,,
35:24.9,899.466,866.87,1.62,51.3,3.16,13/09/2023,12:56:59,7.2082894,61.6614255,1351.134,14,,,,,
35:24.9,899.492,866.94,1.61,51.3,3.17,13/09/2023,12:57:00,7.2082899,61.6614262,1351.024,14,,,,,
35:24.9,899.518,866.92,1.62,51.2,3.17,13/09/2023,12:57:01,7.20829,61.6614256,1350.871,14,,,,,
35:25.0,899.545,866.91,1.63,51.1,3.2,13/09/2023,12:57:02,7.2082914,61.6614246,1350.945,14,,,,,
35:25.0,899.57,866.9,1.64,51.2,3.21,13/09/2023,12:57:03,7.2082917,61.6614251,1351.464,14,,,,,
35:25.0,899.596,866.93,1.7,51.4,3.21,13/09/2023,12:57:04,7.2082918,61.6614258,1351.505,14,,,,,
35:25.0,899.622,866.96,1.7,51.5,3.22,13/09/2023,12:57:05,7.2082923,61.6614243,1351.642,14,,,,,
35:25.1,899.649,866.88,1.73,51.7,3.24,13/09/2023,12:57:06,7.2082915,61.6614236,1351.872,14,,,,,
35:25.1,899.674,866.9,1.73,51.8,3.24,13/09/2023,12:57:07,7.2082911,61.661424,1351.832,14,,,,,
35:25.1,899.7,866.91,1.73,51.9,3.24,13/09/2023,12:57:08,7.2082907,61.661423,1351.966,14,,,,,
35:25.1,899.726,866.85,1.79,52,3.25,13/09/2023,12:57:09,7.2082872,61.6614194,1351.966,14,,,,,
35:25.2,899.752,866.93,1.76,52.2,3.24,13/09/2023,12:57:10,7.2082911,61.661419,1351.896,14,,,,,
35:25.2,899.778,866.91,2.01,52.4,3.27,13/09/2023,12:57:11,7.208298,61.6614213,1351.72,14,,,,,
35:25.2,899.804,866.9,2.03,52.5,3.27,13/09/2023,12:57:12,7.2082899,61.6614199,1351.711,14,,,,,
35:25.2,899.831,866.88,1.85,52.6,3.25,13/09/2023,12:57:13,7.2082764,61.6614202,1352.09,14,,,,,
35:25.3,899.857,866.9,1.81,52.1,3.21,13/09/2023,12:57:14,7.2082665,61.6614213,1352.415,14,,,,,
35:25.3,899.882,866.85,2.05,52.1,3.21,13/09/2023,12:57:15,7.2082549,61.6614207,1352.304,14,,,,,
35:25.3,899.908,866.93,2.14,52,3.2,13/09/2023,12:57:16,7.2082504,61.6614199,1352.061,14,,,,,
35:25.4,899.935,866.93,2.29,52.2,3.22,13/09/2023,12:57:17,7.2082483,61.6614187,1351.638,14,,,,,
35:25.4,899.96,866.93,2.32,52.2,3.24,13/09/2023,12:57:18,7.208245,61.661418,1351.732,14,,,,,
35:25.4,899.986,866.96,2.27,52.5,3.24,13/09/2023,12:57:19,7.2082431,61.6614184,1351.633,14,,,,,
35:25.4,900.012,866.97,2.5,52.7,3.27,13/09/2023,12:57:20,7.2082437,61.6614184,1351.377,14,,,,,
35:25.5,900.039,866.89,2.43,52.3,3.27,13/09/2023,12:57:21,7.2082432,61.6614199,1351.535,14,,,,,
35:25.5,900.064,866.88,2.49,52.3,3.27,13/09/2023,12:57:22,7.2082491,61.6614221,1351.815,14,,,,,
35:25.5,900.09,866.87,2.54,52.3,3.31,13/09/2023,12:57:23,7.2082647,61.6614245,1352.238,14,,,,,
35:25.5,900.116,866.84,2.42,52.1,3.27,13/09/2023,12:57:24,7.2082825,61.661429,1352.452,14,,,,,
35:25.6,900.143,866.84,2.44,52.1,3.29,13/09/2023,12:57:25,7.2082936,61.6614257,1352.467,14,,,,,
35:25.6,900.169,866.87,2.01,51.7,3.27,13/09/2023,12:57:26,7.2083006,61.6614214,1353.125,14,,,,,
35:25.6,900.194,866.84,1.79,51.8,3.25,13/09/2023,12:57:27,7.2083108,61.6614243,1353.283,14,,,,,
35:25.6,900.22,866.88,2.14,51.8,3.29,13/09/2023,12:57:28,7.2083206,61.6614268,1353.119,14,,,,,
35:25.7,900.247,866.86,1.88,51.5,3.28,13/09/2023,12:57:29,7.208321,61.6614286,1352.795,14,,,,,
35:25.7,900.272,866.93,1.72,51.3,3.22,13/09/2023,12:57:30,7.2083177,61.6614301,1352.49,14,,,,,
35:25.7,900.299,866.93,1.71,51.2,3.22,13/09/2023,12:57:31,7.2083205,61.6614289,1352.536,14,,,,,
35:25.7,900.325,866.94,1.68,51.3,3.21,13/09/2023,12:57:32,7.2083188,61.6614295,1352.55,14,,,,,
35:25.8,900.351,866.89,1.7,51.2,3.2,13/09/2023,12:57:33,7.2083139,61.6614301,1352.551,14,,,,,
35:25.8,900.377,866.91,1.69,51.1,3.16,13/09/2023,12:57:34,7.2083137,61.6614297,1352.669,14,,,,,
35:25.8,900.403,866.93,1.68,51.3,3.13,13/09/2023,12:57:35,7.2083137,61.6614302,1352.463,14,,,,,
35:25.8,900.429,866.86,1.7,51.2,3.1,13/09/2023,12:57:36,7.2083095,61.6614256,1352.161,14,,,,,
35:25.9,900.454,866.91,1.69,51.3,3.09,13/09/2023,12:57:37,7.2083055,61.6614216,1352.01,14,,,,,
35:25.9,900.481,866.89,1.71,51.4,3.1,13/09/2023,12:57:38,7.2083066,61.6614204,1352.176,14,,,,,
35:25.9,900.507,866.9,1.92,51.7,3.14,13/09/2023,12:57:39,7.208307,61.6614202,1352.192,14,,,,,
35:25.9,900.533,866.91,1.94,51.6,3.17,13/09/2023,12:57:40,7.2083085,61.6614207,1352.161,14,,,,,
35:26.0,900.559,866.93,2.05,51.7,3.21,13/09/2023,12:57:41,7.2083114,61.6614209,1352.102,14,,,,,
35:26.0,900.585,866.95,2.06,51.8,3.22,13/09/2023,12:57:42,7.2083087,61.6614223,1352.056,14,,,,,
35:26.0,900.611,866.92,2,51.7,3.22,13/09/2023,12:57:43,7.2083042,61.6614234,1352.313,14,,,,,
35:26.1,900.637,866.88,1.86,51.7,3.24,13/09/2023,12:57:44,7.2082998,61.6614251,1352.232,14,,,,,
35:26.1,900.663,866.87,1.82,51.6,3.25,13/09/2023,12:57:45,7.2082977,61.6614264,1352.282,14,,,,,
35:26.1,900.689,866.8,1.74,51.4,3.2,13/09/2023,12:57:46,7.2082918,61.6614277,1352.488,14,,,,,
35:26.1,900.715,866.8,1.88,51.4,3.2,13/09/2023,12:57:47,7.2082872,61.6614281,1352.435,14,,,,,
35:26.2,900.741,866.82,2.06,51.7,3.22,13/09/2023,12:57:48,7.2082884,61.6614273,1352.559,14,,,,,
35:26.2,900.767,866.85,2.3,52.1,3.24,13/09/2023,12:57:49,7.2082956,61.6614262,1352.486,14,,,,,
35:26.2,900.793,866.82,2.3,51.8,3.25,13/09/2023,12:57:50,7.2083003,61.661425,1352.649,14,,,,,
35:26.2,900.819,866.83,2,51.7,3.28,13/09/2023,12:57:51,7.2082971,61.6614255,1352.594,14,,,,,
35:26.3,900.845,866.86,1.84,51.4,3.28,13/09/2023,12:57:52,7.2082888,61.6614231,1352.684,14,,,,,
35:26.3,900.871,866.84,1.85,51.7,3.29,13/09/2023,12:57:53,7.2082796,61.6614201,1352.884,14,,,,,
35:26.3,900.897,866.83,1.96,51.9,3.36,13/09/2023,12:57:54,7.2082773,61.6614165,1352.625,14,,,,,
35:26.3,900.923,866.93,2.12,51.9,3.43,13/09/2023,12:57:55,7.2082792,61.661415,1352.661,14,,,,,
35:26.4,900.95,866.89,2.07,51.7,3.47,13/09/2023,12:57:56,7.2082823,61.6614162,1353.069,14,,,,,
35:26.4,900.975,866.83,2.28,51.7,3.54,13/09/2023,12:57:57,7.2082853,61.6614182,1353.041,14,,,,,
35:26.4,901.002,866.84,2.1,51.4,3.54,13/09/2023,12:57:58,7.2082813,61.6614192,1352.998,14,,,,,
35:26.4,901.028,866.8,2.03,51.2,3.57,13/09/2023,12:57:59,7.2082769,61.6614187,1353.16,14,,,,,
35:26.5,901.053,866.84,2.03,50.6,3.6,13/09/2023,12:58:00,7.208276,61.6614193,1353.263,14,,,,,
35:26.5,901.079,866.84,2.09,50.2,3.62,13/09/2023,12:58:01,7.2082769,61.6614193,1353.303,15,,,,,
35:26.5,901.106,866.83,2.22,50.2,3.64,13/09/2023,12:58:02,7.2082786,61.6614196,1353.249,15,,,,,
35:26.5,901.131,866.85,2.47,50.2,3.65,13/09/2023,12:58:03,7.2082819,61.6614185,1353.689,15,,,,,
35:26.6,901.158,866.88,2.83,51.1,3.69,13/09/2023,12:58:04,7.2082881,61.66142,1353.375,15,,,,,
35:26.6,901.183,866.93,2.94,50.9,3.69,13/09/2023,12:58:05,7.2082894,61.6614211,1352.888,15,,,,,
35:26.6,901.21,866.9,3.11,51.3,3.71,13/09/2023,12:58:06,7.2082862,61.661423,1352.395,15,,,,,
35:26.7,901.236,866.94,3.08,51.1,3.71,13/09/2023,12:58:07,7.2082819,61.6614258,1351.747,15,,,,,
35:26.7,901.263,866.96,2.76,50.5,3.68,13/09/2023,12:58:08,7.2082786,61.6614264,1351.283,15,,,,,
35:26.7,901.289,866.96,2.12,50.2,3.62,13/09/2023,12:58:09,7.2082763,61.6614264,1351.287,15,,,,,
35:26.7,901.315,866.91,1.91,50.5,3.58,13/09/2023,12:58:10,7.2082734,61.6614261,1351.447,15,,,,,
35:26.8,901.34,866.93,1.84,50.5,3.56,13/09/2023,12:58:11,7.2082745,61.6614258,1351.648,15,,,,,
35:26.8,901.367,866.95,1.75,50.5,3.5,13/09/2023,12:58:12,7.2082734,61.6614256,1351.909,15,,,,,
35:26.8,901.393,866.97,1.74,50.5,3.47,13/09/2023,12:58:13,7.2082728,61.6614248,1352.357,15,,,,,
35:26.8,901.419,866.92,1.76,50.5,3.43,13/09/2023,12:58:14,7.2082726,61.661425,1352.382,15,,,,,
35:26.9,901.445,866.95,1.73,50.3,3.39,13/09/2023,12:58:15,7.2082721,61.6614259,1352.209,15,,,,,
35:26.9,901.471,866.95,1.69,50.3,3.36,13/09/2023,12:58:16,7.2082737,61.6614259,1352.086,15,,,,,
35:26.9,901.497,866.91,1.75,50.3,3.33,13/09/2023,12:58:17,7.2082812,61.6614264,1351.904,15,,,,,
35:26.9,901.523,866.9,1.84,50.4,3.31,13/09/2023,12:58:18,7.2082862,61.6614259,1351.863,15,,,,,
35:27.0,901.549,866.9,1.87,50.5,3.28,13/09/2023,12:58:19,7.2082808,61.6614261,1351.649,16,,,,,
35:27.0,901.574,866.92,1.79,50.5,3.27,13/09/2023,12:58:20,7.2082772,61.6614267,1351.618,16,,,,,
35:27.0,901.601,866.93,1.7,50.6,3.24,13/09/2023,12:58:21,7.2082762,61.6614259,1351.424,16,,,,,
35:27.0,901.627,866.91,1.63,50.4,3.22,13/09/2023,12:58:22,7.208276,61.6614242,1351.492,16,,,,,
35:27.1,901.653,866.87,1.67,50.5,3.21,13/09/2023,12:58:23,7.2082798,61.6614228,1352.076,16,,,,,
35:27.1,901.679,866.85,2.01,50.8,3.21,13/09/2023,12:58:24,7.2082813,61.6614215,1351.991,16,,,,,
35:27.1,901.705,866.86,2.79,51.3,3.32,13/09/2023,12:58:25,7.2082756,61.6614199,1352.01,16,,,,,
35:27.1,901.731,866.88,3.36,51.9,3.47,13/09/2023,12:58:26,7.2082712,61.6614194,1352.19,16,,,,,
35:27.2,901.758,866.87,3.4,51.2,3.58,13/09/2023,12:58:27,7.2082727,61.6614203,1352.339,16,,,,,
35:27.2,901.783,866.89,3.56,50.9,3.72,13/09/2023,12:58:28,7.2082744,61.6614205,1352.376,15,,,,,
35:27.2,901.809,866.89,3.65,51.3,3.82,13/09/2023,12:58:29,7.2082748,61.6614212,1352.23,16,,,,,
35:27.3,901.835,866.85,3.88,51.5,3.93,13/09/2023,12:58:30,7.2082758,61.6614213,1352.151,16,,,,,
35:27.3,901.862,866.89,3.8,51.4,4.03,13/09/2023,12:58:31,7.2082766,61.6614214,1352.179,16,,,,,
35:27.3,901.887,866.86,3.76,51.1,4.03,13/09/2023,12:58:31,7.2082766,61.6614214,1352.179,16,,,,,
35:27.3,901.888,866.86,3.76,51.1,4.13,13/09/2023,12:58:32,7.2082765,61.661422,1352.164,16,,,,,
35:27.3,901.913,866.89,4.05,50.9,4.26,13/09/2023,12:58:33,7.208275,61.6614218,1352.424,16,,,,,
35:27.4,901.94,866.89,4.14,50.5,4.35,13/09/2023,12:58:34,7.2082766,61.6614221,1352.243,16,,,,,
35:27.4,901.965,866.89,3.99,50.6,4.41,13/09/2023,12:58:35,7.2082795,61.6614225,1352.034,16,,,,,
35:27.4,901.991,866.88,4.12,50.4,4.49,13/09/2023,12:58:36,7.2082823,61.6614227,1351.724,16,,,,,
35:27.4,902.017,866.89,4.04,50.2,4.51,13/09/2023,12:58:37,7.2082851,61.6614224,1351.576,16,,,,,
35:27.5,902.044,866.85,4.02,50.1,4.56,13/09/2023,12:58:38,7.208286,61.6614223,1351.571,16,,,,,
35:27.5,902.069,866.88,4.25,49.8,4.67,13/09/2023,12:58:39,7.2082853,61.6614221,1351.6,16,,,,,
35:27.5,902.095,866.83,4.32,49.8,4.75,13/09/2023,12:58:40,7.2082853,61.6614222,1351.65,16,,,,,
35:27.5,902.122,866.88,4.36,50.3,4.85,13/09/2023,12:58:41,7.2082844,61.6614226,1351.754,16,,,,,
35:27.6,902.148,866.86,4.15,49.6,4.9,13/09/2023,12:58:42,7.2082839,61.6614232,1351.741,16,,,,,
35:27.6,902.174,866.89,4.22,49.4,4.99,13/09/2023,12:58:43,7.2082832,61.6614228,1352.117,16,,,,,
35:27.6,902.2,866.88,4.41,49.2,5.04,13/09/2023,12:58:44,7.2082839,61.6614227,1352.126,16,,,,,
35:27.6,902.226,866.85,4.24,48.8,5.1,13/09/2023,12:58:45,7.2082851,61.6614231,1351.956,16,,,,,
35:27.7,902.252,866.88,4.23,48.5,5.16,13/09/2023,12:58:46,7.2082859,61.6614225,1351.925,16,,,,,
35:27.7,902.278,866.88,4.21,47.9,5.2,13/09/2023,12:58:47,7.2082854,61.6614221,1351.899,16,,,,,
35:27.7,902.303,866.89,4.22,47.6,5.27,13/09/2023,12:58:48,7.2082847,61.6614213,1351.94,16,,,,,
35:27.7,902.33,866.83,4.22,46.4,5.3,13/09/2023,12:58:49,7.2082807,61.6614187,1351.792,16,,,,,
35:27.8,902.356,866.88,3.72,45.6,5.35,13/09/2023,12:58:50,7.2082769,61.6614171,1351.817,16,,,,,
35:27.8,902.382,866.85,3.06,45.1,5.33,13/09/2023,12:58:51,7.2082792,61.6614171,1352.032,16,,,,,
35:27.8,902.408,866.88,3.3,45.2,5.38,13/09/2023,12:58:52,7.2082794,61.6614172,1352.144,16,,,,,
35:27.8,902.434,866.84,3.74,44.8,5.51,13/09/2023,12:58:53,7.2082782,61.661416,1352.45,16,,,,,
35:27.9,902.46,866.86,3.02,44.3,5.56,13/09/2023,12:58:54,7.2082756,61.661415,1352.335,16,,,,,
35:27.9,902.486,866.87,2.58,44,5.6,13/09/2023,12:58:55,7.2082741,61.6614141,1352.354,16,,,,,
35:27.9,902.486,866.87,2.58,44,5.6,13/09/2023,12:58:55,7.2082741,61.6614141,1352.354,16,,,,,
35:27.9,902.512,866.89,2.41,43.7,5.63,13/09/2023,12:58:56,7.2082736,61.6614149,1352.027,16,,,,,
35:28.0,902.538,866.86,2.3,43.5,5.63,13/09/2023,12:58:57,7.2082739,61.6614148,1351.994,16,,,,,
35:28.0,902.564,866.84,2.21,43.3,5.62,13/09/2023,12:58:58,7.2082742,61.6614152,1352.045,16,,,,,
35:28.0,902.59,866.88,2.15,43.2,5.57,13/09/2023,12:58:59,7.2082732,61.6614155,1352.304,16,,,,,
35:28.0,902.616,866.85,2.13,43,5.55,13/09/2023,12:59:00,7.2082698,61.6614156,1352.164,16,,,,,
35:28.1,902.642,866.88,2.18,43,5.55,13/09/2023,12:59:01,7.208267,61.6614161,1352.158,16,,,,,
35:28.1,902.669,866.85,2.38,43.2,5.56,13/09/2023,12:59:02,7.2082623,61.6614154,1352.209,16,,,,,
35:28.1,902.694,866.87,2.46,43.3,5.56,13/09/2023,12:59:03,7.2082572,61.6614155,1351.995,16,,,,,
35:28.1,902.72,866.99,2.34,43.1,5.63,13/09/2023,12:59:04,7.2082559,61.6614172,1351.919,16,,,,,
35:28.2,902.746,866.91,2.26,42.9,5.66,13/09/2023,12:59:05,7.2082593,61.6614193,1352.059,16,,,,,
35:28.2,902.772,866.86,2.59,42.9,5.66,13/09/2023,12:59:05,7.2082593,61.6614193,1352.059,16,,,,,
35:28.2,902.772,866.86,2.59,42.9,5.67,13/09/2023,12:59:06,7.2082641,61.6614222,1352.105,16,,,,,
35:28.2,902.798,866.91,3.09,43.1,5.75,13/09/2023,12:59:07,7.2082614,61.6614246,1352.226,16,,,,,
35:28.2,902.825,866.87,3.4,42.9,5.76,13/09/2023,12:59:08,7.2082566,61.6614271,1351.898,16,,,,,
35:28.3,902.85,866.92,2.7,42.8,5.68,13/09/2023,12:59:09,7.2082569,61.6614294,1351.82,16,,,,,
35:28.3,902.876,866.89,2.16,42.8,5.53,13/09/2023,12:59:10,7.2082583,61.6614306,1351.788,16,,,,,
35:28.3,902.902,866.88,1.92,42.7,5.38,13/09/2023,12:59:11,7.2082578,61.6614307,1351.696,16,,,,,
35:28.3,902.928,866.84,1.77,42.9,5.22,13/09/2023,12:59:12,7.2082626,61.66143,1351.785,16,,,,,
35:28.4,902.954,866.86,2.12,43.1,5.1,13/09/2023,12:59:13,7.2082681,61.6614288,1352.299,16,,,,,
35:28.4,902.98,866.89,2.39,43.3,5.05,13/09/2023,12:59:14,7.2082689,61.6614285,1352.314,16,,,,,
35:28.4,903.007,866.87,2.46,43.5,5.01,13/09/2023,12:59:15,7.2082686,61.6614272,1352.365,16,,,,,
35:28.4,903.033,866.89,2.52,43.7,4.98,13/09/2023,12:59:16,7.2082672,61.6614266,1352.466,16,,,,,
35:28.5,903.059,866.87,2.56,43.8,4.94,13/09/2023,12:59:17,7.2082664,61.6614269,1352.47,16,,,,,
35:28.5,903.084,866.87,2.6,44,4.9,13/09/2023,12:59:18,7.2082665,61.6614271,1352.524,16,,,,,
35:28.5,903.11,866.89,2.61,44.2,4.85,13/09/2023,12:59:19,7.2082645,61.6614261,1352.391,16,,,,,
35:28.6,903.137,866.88,2.42,44.5,4.76,13/09/2023,12:59:20,7.208271,61.6614263,1352.257,16,,,,,
35:28.6,903.162,866.91,2.26,44.7,4.75,13/09/2023,12:59:21,7.20828,61.661427,1352.253,16,,,,,
35:28.6,903.188,866.9,2.62,45,4.75,13/09/2023,12:59:22,7.2082797,61.661427,1352.19,16,,,,,
35:28.6,903.215,866.95,3.06,45.2,4.78,13/09/2023,12:59:23,7.2082774,61.6614284,1352.072,16,,,,,
35:28.7,903.241,866.99,3.09,45.4,4.75,13/09/2023,12:59:24,7.2082757,61.6614292,1352,16,,,,,
35:28.7,903.267,866.93,2.39,45.6,4.71,13/09/2023,12:59:25,7.2082756,61.6614292,1352.063,16,,,,,
35:28.7,903.293,866.86,2.14,45.8,4.65,13/09/2023,12:59:26,7.2082757,61.6614285,1352.22,16,,,,,
35:28.7,903.319,866.9,2.71,46.1,4.72,13/09/2023,12:59:27,7.2082763,61.6614283,1352.262,16,,,,,
35:28.8,903.344,866.88,3.32,46.5,4.82,13/09/2023,12:59:28,7.2082754,61.6614277,1352.389,16,,,,,
35:28.8,903.371,866.92,3.51,46.5,4.93,13/09/2023,12:59:29,7.2082745,61.6614266,1352.489,16,,,,,
35:28.8,903.398,866.88,3.55,46.3,4.98,13/09/2023,12:59:30,7.2082758,61.6614258,1352.622,16,,,,,
35:28.8,903.424,866.87,3.53,46,4.98,13/09/2023,12:59:31,7.2082772,61.6614253,1352.642,16,,,,,
35:28.9,903.45,866.88,3.53,45.9,4.98,13/09/2023,12:59:32,7.208276,61.6614252,1352.592,16,,,,,
35:28.9,903.476,866.9,3.66,45.9,4.99,13/09/2023,12:59:33,7.2082769,61.6614245,1352.674,16,,,,,
35:28.9,903.501,866.88,3.8,45.7,4.99,13/09/2023,12:59:34,7.2082781,61.6614237,1352.796,16,,,,,
35:28.9,903.529,866.86,3.77,45.9,5.01,13/09/2023,12:59:35,7.208279,61.6614236,1352.687,16,,,,,
35:29.0,903.555,866.9,3.67,46,5.06,13/09/2023,12:59:36,7.2082794,61.6614235,1352.675,16,,,,,
35:29.0,903.581,866.89,3.54,45.7,5.08,13/09/2023,12:59:37,7.2082794,61.6614231,1352.76,16,,,,,
35:29.0,903.607,866.89,3.41,45.6,5.08,13/09/2023,12:59:38,7.208279,61.6614232,1352.804,16,,,,,
35:29.0,903.632,866.93,3.23,45.3,5.08,13/09/2023,12:59:39,7.2082791,61.6614238,1352.602,16,,,,,
35:29.1,903.659,866.89,3.25,45.2,5.15,13/09/2023,12:59:40,7.2082794,61.6614239,1352.482,16,,,,,
35:29.1,903.684,866.92,3.13,45,5.17,13/09/2023,12:59:41,7.2082799,61.6614238,1352.437,16,,,,,
35:29.1,903.711,866.9,2.92,44.8,5.2,13/09/2023,12:59:42,7.2082814,61.6614245,1352.08,16,,,,,
35:29.2,903.736,866.93,2.83,44.9,5.23,13/09/2023,12:59:43,7.208282,61.6614244,1352.143,16,,,,,
35:29.2,903.762,866.9,2.94,44.9,5.24,13/09/2023,12:59:44,7.2082817,61.6614244,1351.907,16,,,,,
35:29.2,903.788,866.88,2.85,44.8,5.24,13/09/2023,12:59:45,7.2082812,61.6614246,1351.654,16,,,,,
35:29.2,903.814,866.91,2.63,44.6,5.24,13/09/2023,12:59:46,7.2082801,61.661424,1351.4,16,,,,,
35:29.3,903.84,866.9,2.75,44.6,5.26,13/09/2023,12:59:47,7.2082845,61.6614229,1351.356,16,,,,,
35:29.3,903.866,866.92,3.37,44.8,5.31,13/09/2023,12:59:48,7.2082885,61.6614224,1351.106,16,,,,,
35:29.3,903.893,866.94,3.69,45,5.31,13/09/2023,12:59:49,7.2082883,61.6614224,1351.098,16,,,,,
35:29.3,903.919,866.93,3.93,45.2,5.34,13/09/2023,12:59:50,7.2082847,61.6614231,1351.096,16,,,,,
35:29.4,903.944,866.91,3.82,45.2,5.34,13/09/2023,12:59:51,7.2082853,61.6614241,1350.963,16,,,,,
35:29.4,903.97,866.94,3.84,45.2,5.34,13/09/2023,12:59:52,7.208287,61.661424,1350.901,16,,,,,
35:29.4,903.996,866.93,3.88,45.2,5.33,13/09/2023,12:59:53,7.2082871,61.6614234,1351.005,16,,,,,
35:29.4,904.022,866.89,3.97,45.3,5.33,13/09/2023,12:59:54,7.2082878,61.6614235,1351.076,16,,,,,
35:29.5,904.049,866.94,4.13,45.5,5.33,13/09/2023,12:59:55,7.2082863,61.6614242,1350.825,16,,,,,
35:29.5,904.074,866.93,4.14,45.4,5.33,13/09/2023,12:59:56,7.2082853,61.6614248,1350.722,16,,,,,
35:29.5,904.1,866.91,3.99,45.4,5.33,13/09/2023,12:59:57,7.2082848,61.661425,1350.669,16,,,,,
35:29.5,904.126,866.92,3.94,45.4,5.33,13/09/2023,12:59:58,7.2082841,61.6614252,1350.516,16,,,,,
35:29.6,904.152,866.93,4.01,45.5,5.35,13/09/2023,12:59:59,7.208284,61.6614249,1350.707,16,,,,,
35:29.6,904.178,866.96,4.06,45.4,5.37,13/09/2023,13:00:00,7.2082846,61.6614241,1350.703,16,,,,,
