Time,COM Elapse,XQ-iMet-XQ Pressure,XQ-iMet-XQ Air Temperature,XQ-iMet-XQ Humidity,XQ-iMet-XQ Humidity Temp,XQ-iMet-XQ Date,XQ-iMet-XQ Time,XQ-iMet-XQ Longitude,XQ-iMet-XQ Latitude,XQ-iMet-XQ Altitude,XQ-iMet-XQ Sat Count,Profile hour,Mean longitude,Mean latitude,,,
2023/09/13 20:39:07.0855,102.411,960.47,10.09,nan,25,2023/09/13,15:49:34,7.2112387,61.6761012,528.287,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.1012,102.427,960.26,10.07,nan,25,2023/09/13,15:49:35,7.2112548,61.6760996,528.915,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.1329,102.458,960.04,10.06,nan,25,2023/09/13,15:49:36,7.2112671,61.6760987,530.076,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.1503,102.476,959.78,10.06,nan,25,2023/09/13,15:49:37,7.21127,61.6760967,531.296,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.1801,102.506,959.58,10.03,nan,25,2023/09/13,15:49:38,7.2112734,61.6760944,532.221,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.2114,102.537,959.28,10.01,nan,25,2023/09/13,15:49:39,7.2112773,61.6760925,534.319,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.2272,102.553,959.09,10.01,nan,25,2023/09/13,15:49:40,7.211284,61.6760908,536.234,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.2586,102.584,958.86,10.02,nan,25,2023/09/13,15:49:41,7.2112896,61.6760858,538.909,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.2918,102.617,958.57,9.99,nan,25,2023/09/13,15:49:42,7.211292,61.6760822,540.484,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.3059,102.631,958.45,10.09,nan,25,2023/09/13,15:49:43,7.2112984,61.6760788,543.132,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.3377,102.663,958.19,10.05,nan,25,2023/09/13,15:49:44,7.211307,61.6760741,546.283,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.3694,102.695,957.99,9.99,nan,25,2023/09/13,15:49:45,7.2113122,61.6760703,548.347,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.3851,102.711,957.73,10.04,nan,25,2023/09/13,15:49:46,7.2113116,61.6760663,550.82,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.4192,102.745,957.48,10.05,nan,25,2023/09/13,15:49:47,7.2113129,61.6760613,552.993,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.4419,102.767,957.25,9.98,nan,25,2023/09/13,15:49:48,7.2113135,61.6760592,555.019,8,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.4637,102.789,957.06,9.88,nan,25,2023/09/13,15:49:49,7.2112947,61.676053,555.957,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.4950,102.821,956.84,9.81,nan,25,2023/09/13,15:49:50,7.2112821,61.6760483,556.813,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.5229,102.848,956.67,9.85,nan,25,2023/09/13,15:49:51,7.2112823,61.6760394,558.779,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.5422,102.868,956.57,9.95,nan,25,2023/09/13,15:49:52,7.2112872,61.676033,560.295,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.5781,102.904,956.47,9.95,nan,25,2023/09/13,15:49:53,7.2112842,61.6760328,560.898,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.5899,102.916,956.27,9.87,nan,25,2023/09/13,15:49:54,7.211278,61.6760328,562.018,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.6231,102.949,956.05,9.85,nan,25,2023/09/13,15:49:55,7.2112744,61.6760335,563.435,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.6552,102.981,955.84,9.82,nan,25,2023/09/13,15:49:56,7.2112715,61.6760339,564.927,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.6771,103.003,955.58,9.81,nan,25,2023/09/13,15:49:57,7.2112765,61.6760308,567.501,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.7077,103.033,955.33,9.66,nan,25,2023/09/13,15:49:58,7.2112756,61.6760315,569.078,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.7332,103.059,955.15,9.67,nan,25,2023/09/13,15:49:59,7.2112736,61.6760313,571.009,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.7493,103.075,954.96,9.66,nan,25,2023/09/13,15:50:00,7.2112727,61.6760309,572.724,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.7838,103.109,954.68,9.64,nan,25,2023/09/13,15:50:01,7.2112707,61.6760296,574.377,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.8036,103.129,954.47,9.68,nan,25,2023/09/13,15:50:02,7.2112679,61.6760298,576.008,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.8286,103.154,954.2,9.68,nan,25,2023/09/13,15:50:03,7.2112686,61.6760302,577.885,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.8602,103.186,954,9.67,nan,25,2023/09/13,15:50:04,7.211269,61.6760312,579.697,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.8772,103.203,953.74,9.56,nan,25,2023/09/13,15:50:05,7.2112684,61.6760325,581.083,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.9082,103.234,953.48,9.61,nan,25,2023/09/13,15:50:06,7.2112687,61.6760324,582.922,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.9389,103.265,953.3,9.64,nan,25,2023/09/13,15:50:07,7.2112676,61.6760333,584.699,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.9547,103.28,953.09,9.61,nan,25,2023/09/13,15:50:08,7.2112652,61.6760336,586.586,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:07.9863,103.312,952.85,9.56,nan,25,2023/09/13,15:50:09,7.2112646,61.6760345,588.114,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.0197,103.345,952.58,9.51,nan,25,2023/09/13,15:50:10,7.2112648,61.6760349,590.156,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.0430,103.369,952.29,9.55,nan,25,2023/09/13,15:50:11,7.211263,61.6760358,591.604,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.0664,103.392,952.04,9.5,nan,25,2023/09/13,15:50:12,7.2112612,61.6760369,593.68,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.0966,103.422,951.83,9.44,nan,25,2023/09/13,15:50:13,7.2112591,61.6760384,595.221,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.1241,103.45,951.53,9.42,nan,25,2023/09/13,15:50:14,7.2112581,61.6760391,596.888,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.1445,103.47,951.24,9.49,nan,25,2023/09/13,15:50:15,7.2112585,61.6760396,598.999,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.1757,103.501,950.96,9.59,nan,25,2023/09/13,15:50:16,7.2112586,61.6760413,600.797,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.1914,103.517,950.7,9.65,nan,25,2023/09/13,15:50:17,7.2112575,61.6760432,602.577,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.2261,103.552,950.43,9.68,nan,25,2023/09/13,15:50:18,7.2112547,61.6760449,604.566,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.2539,103.579,950.13,9.59,nan,25,2023/09/13,15:50:19,7.2112517,61.6760466,606.336,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.2699,103.595,949.89,9.4,nan,25,2023/09/13,15:50:20,7.2112489,61.6760481,607.723,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.3012,103.627,949.69,9.29,nan,25,2023/09/13,15:50:21,7.2112484,61.6760492,609.129,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.3249,103.65,949.42,9.24,nan,25,2023/09/13,15:50:22,7.211249,61.6760503,610.343,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.3574,103.683,949.2,9.24,nan,25,2023/09/13,15:50:23,7.2112497,61.6760512,612.172,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.3801,103.706,948.94,9.23,nan,25,2023/09/13,15:50:24,7.2112495,61.6760522,614.104,9,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.3959,103.721,948.66,9.18,nan,25,2023/09/13,15:50:25,7.2112487,61.6760534,615.404,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.4278,103.753,948.47,9.2,nan,25,2023/09/13,15:50:26,7.2112496,61.6760541,617.392,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.4435,103.769,948.19,9.12,nan,25,2023/09/13,15:50:27,7.2112506,61.6760554,618.931,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.4781,103.804,947.92,9.08,nan,25,2023/09/13,15:50:28,7.2112504,61.6760564,620.344,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.5102,103.836,947.69,9.04,nan,25,2023/09/13,15:50:29,7.2112439,61.6760593,620.984,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.5265,103.852,947.41,9.03,nan,25,2023/09/13,15:50:30,7.2112393,61.6760603,622.714,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.5543,103.88,947.1,9.11,nan,25,2023/09/13,15:50:31,7.2112402,61.6760608,624.728,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.5857,103.911,946.82,9.11,nan,25,2023/09/13,15:50:32,7.2112398,61.6760613,626.728,10,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.6013,103.927,946.57,9.07,nan,25,2023/09/13,15:50:33,7.211239,61.6760611,628.998,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.6404,103.966,946.35,9.06,nan,25,2023/09/13,15:50:34,7.2112406,61.6760615,631.024,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.6659,103.991,946.04,9.03,nan,25,2023/09/13,15:50:35,7.2112409,61.6760616,633.23,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.6800,104.006,945.77,8.99,nan,25,2023/09/13,15:50:36,7.2112402,61.6760618,635.369,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.7116,104.037,945.54,8.98,nan,25,2023/09/13,15:50:37,7.2112393,61.6760617,637.214,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.7436,104.069,945.32,8.99,nan,25,2023/09/13,15:50:38,7.2112398,61.6760617,638.98,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.7592,104.085,945.06,8.92,nan,25,2023/09/13,15:50:39,7.2112407,61.6760618,640.933,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.7913,104.117,944.79,8.84,nan,25,2023/09/13,15:50:40,7.211242,61.6760617,643.014,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.8220,104.148,944.52,8.77,nan,25,2023/09/13,15:50:41,7.2112438,61.6760624,644.952,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.8380,104.164,944.28,8.87,nan,25,2023/09/13,15:50:42,7.2112438,61.6760629,646.782,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.8696,104.195,944.03,8.86,nan,25,2023/09/13,15:50:43,7.2112423,61.6760639,648.547,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.8852,104.211,943.77,8.86,nan,25,2023/09/13,15:50:43,7.2112423,61.6760639,648.547,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.9008,104.226,943.77,8.81,nan,25,2023/09/13,15:50:44,7.2112402,61.6760638,650.57,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.9255,104.251,943.58,8.76,nan,25,2023/09/13,15:50:45,7.2112368,61.6760639,652.824,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.9488,104.274,943.31,8.72,nan,25,2023/09/13,15:50:46,7.2112346,61.6760639,655.112,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.9742,104.3,943.06,8.72,nan,25,2023/09/13,15:50:47,7.2112358,61.6760634,657.23,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:08.9953,104.321,942.82,8.72,nan,25,2023/09/13,15:50:48,7.2112394,61.6760638,659.425,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.0267,104.352,942.6,8.68,nan,25,2023/09/13,15:50:49,7.2112412,61.6760643,661.429,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.0424,104.368,942.32,8.68,nan,25,2023/09/13,15:50:50,7.2112425,61.6760642,663.356,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.0755,104.401,942.09,8.66,nan,25,2023/09/13,15:50:51,7.2112435,61.6760642,665.3,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.1053,104.431,941.89,8.71,nan,25,2023/09/13,15:50:52,7.2112439,61.6760652,667.046,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.1257,104.451,941.64,8.75,nan,25,2023/09/13,15:50:53,7.2112434,61.676066,669.235,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.1548,104.48,941.42,8.72,nan,25,2023/09/13,15:50:54,7.2112428,61.6760663,671.205,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.1841,104.51,941.13,8.65,nan,25,2023/09/13,15:50:55,7.2112427,61.6760659,673.403,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.1999,104.525,940.93,8.62,nan,25,2023/09/13,15:50:56,7.2112429,61.6760665,675.703,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.2311,104.557,940.65,8.61,nan,25,2023/09/13,15:50:57,7.2112416,61.676067,677.946,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.2625,104.588,940.43,8.6,nan,25,2023/09/13,15:50:58,7.2112399,61.6760667,680.179,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.2781,104.604,940.22,8.54,nan,25,2023/09/13,15:50:59,7.2112395,61.6760666,682.418,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.3102,104.636,939.99,8.5,nan,25,2023/09/13,15:51:00,7.2112387,61.6760664,684.677,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.3410,104.667,939.7,8.53,nan,25,2023/09/13,15:51:01,7.2112384,61.6760667,686.679,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.3567,104.682,939.46,8.48,nan,25,2023/09/13,15:51:02,7.211238,61.6760671,688.574,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.3880,104.714,939.27,8.43,nan,25,2023/09/13,15:51:03,7.2112383,61.6760676,690.672,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.4192,104.745,939.06,8.51,nan,25,2023/09/13,15:51:04,7.2112404,61.6760675,692.641,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.4416,104.767,938.83,8.52,nan,25,2023/09/13,15:51:05,7.2112419,61.6760674,694.566,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.4665,104.792,938.59,8.54,nan,25,2023/09/13,15:51:06,7.2112427,61.6760674,696.614,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.4975,104.823,938.36,8.56,nan,25,2023/09/13,15:51:07,7.2112424,61.6760666,698.461,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.5133,104.839,938.06,8.56,nan,25,2023/09/13,15:51:08,7.2112422,61.6760659,700.304,11,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.5450,104.871,937.88,8.55,nan,25,2023/09/13,15:51:09,7.2112429,61.6760654,702.257,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.5763,104.902,937.64,8.52,nan,25,2023/09/13,15:51:10,7.2112426,61.6760649,704.357,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.6006,104.926,937.38,8.49,nan,25,2023/09/13,15:51:11,7.2112415,61.6760652,706.484,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.6285,104.954,937.09,8.44,nan,25,2023/09/13,15:51:12,7.2112412,61.676065,708.54,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.6398,104.965,936.93,8.36,nan,25,2023/09/13,15:51:13,7.2112417,61.6760648,710.532,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.6711,104.997,936.66,8.31,nan,25,2023/09/13,15:51:14,7.2112433,61.6760644,712.642,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.6880,105.014,936.43,8.31,nan,25,2023/09/13,15:51:15,7.2112466,61.6760635,714.693,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.7265,105.052,936.17,8.27,nan,25,2023/09/13,15:51:16,7.2112489,61.6760629,716.736,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.7532,105.079,935.93,8.26,nan,25,2023/09/13,15:51:17,7.2112493,61.6760626,718.932,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.7807,105.106,935.71,8.22,nan,25,2023/09/13,15:51:18,7.2112507,61.6760625,720.874,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.7964,105.122,935.45,8.21,nan,25,2023/09/13,15:51:19,7.2112512,61.6760623,722.975,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.8282,105.154,935.24,8.18,nan,25,2023/09/13,15:51:20,7.2112509,61.676062,725.069,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.8440,105.17,935.03,8.17,nan,25,2023/09/13,15:51:21,7.2112513,61.6760617,727.221,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.8775,105.203,934.77,8.16,nan,25,2023/09/13,15:51:22,7.211251,61.6760617,729.413,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.9070,105.233,934.54,8.12,nan,25,2023/09/13,15:51:23,7.2112507,61.6760625,731.391,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.9267,105.252,934.26,8.1,nan,25,2023/09/13,15:51:24,7.2112514,61.6760633,733.402,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.9547,105.28,933.98,8.09,nan,25,2023/09/13,15:51:25,7.2112525,61.6760638,735.331,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:09.9860,105.312,933.82,8.06,nan,25,2023/09/13,15:51:26,7.2112534,61.6760635,737.45,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.0076,105.333,933.57,8.08,nan,25,2023/09/13,15:51:27,7.2112545,61.6760623,739.445,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.0401,105.366,933.36,8.11,nan,25,2023/09/13,15:51:28,7.2112559,61.6760619,741.403,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.0650,105.391,933.07,8.04,nan,25,2023/09/13,15:51:29,7.2112575,61.6760622,743.321,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.0808,105.406,932.86,7.98,nan,25,2023/09/13,15:51:30,7.211258,61.6760629,745.47,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.1122,105.438,932.6,7.9,nan,25,2023/09/13,15:51:31,7.2112563,61.6760634,747.789,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.1442,105.47,932.35,7.9,nan,25,2023/09/13,15:51:32,7.2112554,61.6760636,750.096,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.1605,105.486,932.09,7.87,nan,25,2023/09/13,15:51:33,7.2112551,61.6760637,752.41,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.1965,105.522,931.86,7.83,nan,25,2023/09/13,15:51:34,7.2112545,61.6760637,754.62,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.2226,105.548,931.56,7.82,nan,25,2023/09/13,15:51:35,7.2112535,61.6760641,757.004,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.2387,105.564,931.31,7.79,nan,25,2023/09/13,15:51:36,7.2112531,61.6760643,759.426,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.2704,105.596,931.07,7.8,nan,25,2023/09/13,15:51:37,7.2112545,61.6760645,761.467,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.2861,105.612,930.86,7.81,nan,25,2023/09/13,15:51:38,7.2112564,61.6760646,763.199,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.3273,105.653,930.64,7.81,nan,25,2023/09/13,15:51:39,7.2112581,61.6760656,764.784,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.3490,105.675,930.46,7.83,nan,25,2023/09/13,15:51:40,7.2112579,61.676066,766.77,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.3640,105.69,930.32,7.84,nan,25,2023/09/13,15:51:41,7.2112581,61.6760664,767.911,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.3954,105.721,930.27,7.84,nan,25,2023/09/13,15:51:42,7.2112583,61.6760667,768.47,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.4273,105.753,930.16,7.83,nan,25,2023/09/13,15:51:43,7.2112811,61.6760604,768.78,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.4429,105.768,930.11,7.7,nan,25,2023/09/13,15:51:44,7.2113442,61.6760441,768.818,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.4759,105.801,930.03,7.68,nan,25,2023/09/13,15:51:45,7.2114373,61.6760239,769.169,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.5061,105.832,929.95,7.68,nan,25,2023/09/13,15:51:46,7.2115563,61.6760029,769.382,13,16,,,ASCENT,ASCENT,
2023/09/13 20:39:10.5272,105.853,929.9,7.67,nan,25,2023/09/13,15:51:47,7.2116957,61.6759838,769.603,13,16,,,ASCENT,,
