Meﬂstellenbeschreibung:
Logger Seriennummer   :080022022176
Logging Methode: Augenblickswerte
Messintervall: 05 min Speicherintervall: 00:05:00 Messungen: 1
Datum	Zeit	  1.Temperatur    [∞C]	  2.rel.Feuchte    [%]	
22.09.23	01:00:00	   23,1282	   71,3492	
22.09.23	01:05:00	   23,1282	    71,369	
22.09.23	01:10:00	   23,1184	    71,369	
22.09.23	01:15:00	   23,1282	   71,3996	
22.09.23	01:20:00	   23,1477	   71,3797	
22.09.23	01:25:00	   23,1184	   71,3996	
22.09.23	01:30:00	   23,1477	    71,369	
22.09.23	01:35:00	   23,1282	   71,3797	
22.09.23	01:40:00	     23,16	   71,4286	
22.09.23	01:45:00	   23,1477	   71,3996	
22.09.23	01:50:00	   23,1477	   71,4087	
22.09.23	01:55:00	   23,1477	   71,4194	
22.09.23	02:00:00	   23,1477	   71,4286	
22.09.23	02:05:00	   23,1477	   71,4194	
22.09.23	02:10:00	   23,1697	   71,3797	
22.09.23	02:15:00	   23,1697	   71,3797	
22.09.23	02:20:00	     23,16	   71,4499	
22.09.23	02:25:00	     23,16	   71,4087	
22.09.23	02:30:00	     23,16	   71,3797	
22.09.23	02:35:00	     23,16	   71,3889	
22.09.23	02:40:00	     23,16	   71,4194	
22.09.23	02:45:00	     23,16	   71,4087	
22.09.23	02:50:00	   23,1697	   71,3996	
22.09.23	02:55:00	     23,16	   71,4393	
22.09.23	03:00:00	     23,16	   71,4286	
22.09.23	03:05:00	   23,1697	   71,4087	
22.09.23	03:10:00	   23,1697	   71,4499	
22.09.23	03:15:00	   23,1893	   71,4499	
22.09.23	03:20:00	   23,1893	   71,3996	
22.09.23	03:25:00	   23,1697	   71,3996	
22.09.23	03:30:00	   23,1893	   71,4194	
22.09.23	03:35:00	   23,1697	   71,3996	
22.09.23	03:40:00	     23,16	   71,4087	
22.09.23	03:45:00	   23,1697	   71,4194	
22.09.23	03:50:00	   23,1893	   71,4393	
22.09.23	03:55:00	   23,1697	   71,4194	
22.09.23	04:00:00	   23,1697	    71,369	
22.09.23	04:05:00	   23,1893	   71,4087	
22.09.23	04:10:00	   23,1697	   71,4286	
22.09.23	04:15:00	   23,1893	   71,4393	
22.09.23	04:20:00	    23,199	   71,4591	
22.09.23	04:25:00	   23,1697	   71,4286	
22.09.23	04:30:00	   23,1697	   71,4087	
22.09.23	04:35:00	   23,1893	   71,4393	
22.09.23	04:40:00	   23,1893	   71,4393	
22.09.23	04:45:00	   23,1697	   71,4194	
22.09.23	04:50:00	   23,1697	   71,4286	
22.09.23	04:55:00	   23,1893	   71,4698	
22.09.23	05:00:00	   23,1893	   71,4393	
22.09.23	05:05:00	    23,199	   71,4286	
22.09.23	05:10:00	   23,1697	   71,4286	
22.09.23	05:15:00	   23,1697	   71,4499	
22.09.23	05:20:00	    23,199	   71,4393	
22.09.23	05:25:00	   23,1697	   71,4087	
22.09.23	05:30:00	    23,199	   71,4591	
22.09.23	05:35:00	     23,16	   71,4194	
22.09.23	05:40:00	     23,16	   71,4393	
22.09.23	05:45:00	   23,1697	   71,4698	
22.09.23	05:50:00	   23,1697	   71,4087	
22.09.23	05:55:00	   23,1893	   71,4499	
22.09.23	06:00:00	   23,1893	   71,4591	
22.09.23	06:05:00	   23,1697	   71,4499	
22.09.23	06:10:00	   23,1697	   71,4499	
22.09.23	06:15:00	     23,16	   71,4393	
22.09.23	06:20:00	   23,1893	   71,4499	
22.09.23	06:25:00	   23,1893	   71,4194	
22.09.23	06:30:00	     23,16	   71,4286	
22.09.23	06:35:00	   23,1697	   71,4286	
22.09.23	06:40:00	   23,1697	   71,4698	
22.09.23	06:45:00	   23,1893	   71,3996	
22.09.23	06:50:00	     23,16	   71,4087	
22.09.23	06:55:00	   23,1697	   71,4087	
22.09.23	07:00:00	     23,16	   71,4499	
22.09.23	07:05:00	   23,1697	   71,4499	
22.09.23	07:10:00	   23,1697	   71,4286	
22.09.23	07:15:00	   23,1893	   71,4393	
22.09.23	07:20:00	     23,16	   71,4789	
22.09.23	07:25:00	   23,1697	   71,4698	
22.09.23	07:30:00	   23,1697	   71,4896	
22.09.23	07:35:00	     23,16	   71,4698	
22.09.23	07:40:00	     23,16	   71,4698	
22.09.23	07:45:00	     23,16	   71,4789	
22.09.23	07:50:00	     23,16	   71,4698	
22.09.23	07:55:00	   23,1697	   71,5186	
22.09.23	08:00:00	   23,1184	   71,4698	
22.09.23	08:05:00	   23,1477	   71,4988	
22.09.23	08:10:00	   23,1477	   71,4896	
22.09.23	08:15:00	     23,16	   71,5186	
22.09.23	08:20:00	   23,1477	   71,4789	
22.09.23	08:25:00	     23,16	   71,4698	
22.09.23	08:30:00	   23,1697	   71,5186	
22.09.23	08:35:00	   23,1477	   71,5095	
22.09.23	08:40:00	   23,1477	   71,5186	
22.09.23	08:45:00	     23,16	   71,4988	
22.09.23	08:50:00	   23,1477	   71,5186	
22.09.23	08:55:00	   23,1477	   71,5186	
22.09.23	09:00:00	   23,1477	     71,54	
22.09.23	09:05:00	   23,1282	   71,4988	
22.09.23	09:10:00	   23,1477	   71,4896	
22.09.23	09:15:00	   23,1282	   71,4988	
22.09.23	09:20:00	   23,1282	   71,4988	
22.09.23	09:25:00	     23,16	   71,4988	
22.09.23	09:30:00	   23,1477	   71,4698	
22.09.23	09:35:00	   23,1282	   71,4988	
22.09.23	09:40:00	   23,1282	   71,4988	
22.09.23	09:45:00	   23,1282	   71,4988	
22.09.23	09:50:00	   23,1282	   71,4698	
22.09.23	09:55:00	   23,0989	   71,4698	
22.09.23	10:00:00	   23,1184	   71,4988	
22.09.23	10:05:00	   23,0989	   71,4896	
22.09.23	10:10:00	   23,0989	   71,4789	
22.09.23	10:15:00	   23,1184	   71,4499	
22.09.23	10:20:00	   23,1184	   71,4698	
22.09.23	10:25:00	   23,1184	   71,4286	
22.09.23	10:30:00	   23,0794	   71,4591	
22.09.23	10:35:00	   23,0989	   71,4393	
22.09.23	10:40:00	   23,0891	   71,4499	
22.09.23	10:45:00	   23,0989	   71,4286	
22.09.23	10:50:00	   23,0794	   71,4286	
22.09.23	10:55:00	   23,0794	   71,4286	
22.09.23	11:00:00	   23,0598	   71,4393	
22.09.23	11:05:00	   23,0891	   71,4087	
22.09.23	11:10:00	   23,0476	   71,3889	
22.09.23	11:15:00	   23,0476	   71,3889	
22.09.23	11:20:00	   23,0598	   71,4286	
22.09.23	11:25:00	   23,0281	   71,3797	
22.09.23	11:30:00	   23,0281	   71,4194	
22.09.23	11:35:00	   23,0183	   71,4286	
22.09.23	11:40:00	   23,0281	   71,3996	
22.09.23	11:45:00	   23,0183	   71,4087	
22.09.23	11:50:00	   23,0183	   71,3797	
22.09.23	11:55:00	   23,0085	   71,4194	
22.09.23	12:00:00	   23,0183	   71,4087	
22.09.23	12:05:00	    22,989	   71,4087	
22.09.23	12:10:00	    22,989	   71,4087	
22.09.23	12:15:00	   23,0085	   71,4286	
22.09.23	12:20:00	   23,0183	   71,3889	
22.09.23	12:25:00	    22,989	   71,3599	
22.09.23	12:30:00	    22,989	   71,3599	
22.09.23	12:35:00	   22,9597	   71,3599	
22.09.23	12:40:00	   22,9597	   71,3294	
22.09.23	12:45:00	   22,9597	   71,3187	
22.09.23	12:50:00	   22,9597	   71,3385	
22.09.23	12:55:00	   22,9499	   71,3095	
22.09.23	13:00:00	   22,9182	   71,2698	
22.09.23	13:05:00	   22,8889	   71,2698	
22.09.23	13:10:00	   22,9182	    71,279	
22.09.23	13:15:00	   22,9084	    71,279	
22.09.23	13:20:00	   22,9084	   71,3187	
22.09.23	13:25:00	   22,8791	   71,3599	
22.09.23	13:30:00	   22,8791	   71,3599	
22.09.23	13:35:00	   22,8791	   71,3599	
22.09.23	13:40:00	   22,8889	   71,3599	
22.09.23	13:45:00	   22,8791	   71,3996	
22.09.23	13:50:00	   22,8498	   71,4393	
22.09.23	13:55:00	   22,8791	   71,4393	
22.09.23	14:00:00	   22,8791	   71,4698	
22.09.23	14:05:00	   22,8694	   71,4988	
22.09.23	14:10:00	   22,8694	     71,54	
22.09.23	14:15:00	   22,8498	   71,4896	
22.09.23	14:20:00	   22,8694	   71,4988	
22.09.23	14:25:00	   22,8498	   71,4896	
22.09.23	14:30:00	   22,8498	   71,5186	
22.09.23	14:35:00	   22,8376	   71,4988	
22.09.23	14:40:00	   22,8376	   71,4988	
22.09.23	14:45:00	   22,8181	   71,4988	
22.09.23	14:50:00	   22,8376	   71,4789	
22.09.23	14:55:00	   22,8376	   71,4789	
22.09.23	15:00:00	   22,8181	   71,4789	
22.09.23	15:05:00	   22,8083	   71,4698	
22.09.23	15:10:00	   22,7888	   71,4988	
22.09.23	15:15:00	   22,8181	   71,4896	
22.09.23	15:20:00	    22,779	   71,4896	
22.09.23	15:25:00	   22,7888	   71,4988	
22.09.23	15:30:00	   22,8083	   71,5186	
22.09.23	15:35:00	   22,8083	   71,5598	
22.09.23	15:40:00	   22,7888	     71,54	
22.09.23	15:45:00	   22,7888	   71,5598	
22.09.23	15:50:00	   22,7888	   71,5293	
22.09.23	15:55:00	   22,8083	   71,5888	
22.09.23	16:00:00	    22,779	    71,569	
22.09.23	16:05:00	   22,7888	   71,6087	
22.09.23	16:10:00	   22,7888	   71,6194	
22.09.23	16:15:00	    22,779	   71,6087	
22.09.23	16:20:00	   22,7692	   71,6392	
22.09.23	16:25:00	   22,7692	    71,659	
22.09.23	16:30:00	   22,7888	   71,6392	
22.09.23	16:35:00	    22,779	   71,6697	
22.09.23	16:40:00	   22,7888	   71,6697	
22.09.23	16:45:00	    22,779	   71,6789	
22.09.23	16:50:00	   22,7888	   71,6697	
22.09.23	16:55:00	    22,779	   71,6896	
22.09.23	17:00:00	   22,8083	   71,7186	
22.09.23	17:05:00	   22,8083	   71,7186	
22.09.23	17:10:00	   22,8083	   71,7186	
22.09.23	17:15:00	   22,8083	   71,7186	
22.09.23	17:20:00	   22,7888	   71,7399	
22.09.23	17:25:00	   22,7888	   71,6896	
22.09.23	17:30:00	   22,7888	   71,6789	
22.09.23	17:35:00	   22,7888	   71,6697	
22.09.23	17:40:00	    22,779	    71,659	
22.09.23	17:45:00	   22,8181	   71,6789	
22.09.23	17:50:00	   22,8083	   71,6697	
22.09.23	17:55:00	   22,7888	   71,6789	
22.09.23	18:00:00	   22,7888	   71,6697	
22.09.23	18:05:00	   22,7888	   71,6896	
22.09.23	18:10:00	   22,8083	   71,6789	
22.09.23	18:15:00	    22,779	   71,6987	
22.09.23	18:20:00	    22,779	   71,6789	
22.09.23	18:25:00	   22,8083	   71,7094	
22.09.23	18:30:00	   22,7888	   71,6697	
22.09.23	18:35:00	   22,7888	   71,6896	
22.09.23	18:40:00	    22,779	   71,6896	
22.09.23	18:45:00	    22,779	   71,6499	
22.09.23	18:50:00	   22,7888	   71,6789	
22.09.23	18:55:00	    22,779	   71,6697	
22.09.23	19:00:00	    22,779	    71,659	
22.09.23	19:05:00	    22,779	   71,6285	
22.09.23	19:10:00	   22,7888	   71,6285	
22.09.23	19:15:00	   22,7692	   71,6392	
22.09.23	19:20:00	    22,779	   71,5995	
22.09.23	19:25:00	   22,7692	   71,5797	
22.09.23	19:30:00	   22,7692	    71,569	
22.09.23	19:35:00	   22,7692	   71,5598	
22.09.23	19:40:00	   22,7497	   71,5186	
22.09.23	19:45:00	   22,7497	   71,5186	
22.09.23	19:50:00	   22,7399	     71,54	
22.09.23	19:55:00	   22,7399	   71,5491	
22.09.23	20:00:00	   22,7399	   71,5293	
22.09.23	20:05:00	   22,7179	   71,5293	
22.09.23	20:10:00	   22,7082	   71,5095	
22.09.23	20:15:00	   22,7179	   71,5491	
22.09.23	20:20:00	   22,6984	     71,54	
22.09.23	20:25:00	   22,7082	   71,5293	
22.09.23	20:30:00	   22,6984	     71,54	
22.09.23	20:35:00	   22,7082	   71,5293	
22.09.23	20:40:00	   22,6984	     71,54	
22.09.23	20:45:00	   22,6789	   71,5491	
22.09.23	20:50:00	   22,7082	   71,4988	
22.09.23	20:55:00	   22,6789	   71,5095	
22.09.23	21:00:00	   22,6984	   71,4988	
22.09.23	21:05:00	   22,6789	   71,4988	
22.09.23	21:10:00	   22,6789	   71,5293	
22.09.23	21:15:00	   22,6691	   71,4988	
22.09.23	21:20:00	   22,6789	     71,54	
22.09.23	21:25:00	   22,6496	   71,4896	
22.09.23	21:30:00	   22,6496	   71,4988	
22.09.23	21:35:00	   22,6496	   71,4698	
22.09.23	21:40:00	   22,6496	   71,4591	
22.09.23	21:45:00	   22,6178	   71,4499	
22.09.23	21:50:00	   22,6398	   71,4591	
22.09.23	21:55:00	   22,6081	   71,4194	
22.09.23	22:00:00	   22,5983	   71,4286	
22.09.23	22:05:00	   22,6081	   71,4087	
22.09.23	22:10:00	   22,5788	   71,3996	
22.09.23	22:15:00	   22,5788	   71,3385	
22.09.23	22:20:00	   22,5788	   71,3385	
22.09.23	22:25:00	   22,5495	   71,3187	
22.09.23	22:30:00	   22,5495	   71,3187	
22.09.23	22:35:00	   22,5495	    71,369	
22.09.23	22:40:00	   22,5299	   71,3492	
22.09.23	22:45:00	   22,5397	   71,3996	
22.09.23	22:50:00	   22,5299	   71,4087	
22.09.23	22:55:00	   22,5299	   71,3996	
22.09.23	23:00:00	   22,5299	   71,4393	
22.09.23	23:05:00	   22,5079	   71,4194	
22.09.23	23:10:00	   22,5079	   71,4698	
22.09.23	23:15:00	   22,5299	   71,4591	
22.09.23	23:20:00	   22,4982	   71,4896	
22.09.23	23:25:00	   22,5079	   71,5186	
22.09.23	23:30:00	   22,4786	   71,4988	
22.09.23	23:35:00	   22,4982	   71,4988	
22.09.23	23:40:00	   22,4689	   71,5186	
22.09.23	23:45:00	   22,4786	   71,5095	
22.09.23	23:50:00	   22,4786	   71,5598	
22.09.23	23:55:00	   22,4786	   71,5598	
23.09.23	00:00:00	   22,4786	   71,6194	
23.09.23	00:05:00	   22,4689	   71,5995	
23.09.23	00:10:00	   22,4689	   71,6194	
23.09.23	00:15:00	   22,4591	    71,659	
23.09.23	00:20:00	   22,4786	   71,6697	
23.09.23	00:25:00	   22,4786	   71,6697	
23.09.23	00:30:00	   22,4786	    71,659	
23.09.23	00:35:00	   22,4786	   71,6789	
23.09.23	00:40:00	   22,4786	   71,7186	
23.09.23	00:45:00	   22,4982	   71,7186	
23.09.23	00:50:00	   22,5079	   71,6987	
23.09.23	00:55:00	   22,4982	   71,7186	
23.09.23	01:00:00	   22,5079	   71,7094	
23.09.23	01:05:00	   22,5299	   71,7399	
23.09.23	01:10:00	   22,5079	   71,6789	
23.09.23	01:15:00	   22,5299	   71,7292	
23.09.23	01:20:00	   22,5299	   71,7598	
23.09.23	01:25:00	   22,5299	   71,7399	
23.09.23	01:30:00	   22,5299	   71,7491	
23.09.23	01:35:00	   22,5299	   71,7399	
23.09.23	01:40:00	   22,5299	   71,7491	
23.09.23	01:45:00	   22,5299	   71,7292	
23.09.23	01:50:00	   22,5397	   71,7689	
23.09.23	01:55:00	   22,5397	   71,7598	
23.09.23	02:00:00	   22,5299	   71,7796	
23.09.23	02:05:00	   22,5397	   71,7689	
23.09.23	02:10:00	    22,569	   71,7796	
23.09.23	02:15:00	   22,5397	   71,7888	
23.09.23	02:20:00	   22,5397	   71,7995	
23.09.23	02:25:00	   22,5495	   71,7689	
23.09.23	02:30:00	   22,5397	   71,7995	
23.09.23	02:35:00	   22,5788	   71,7995	
23.09.23	02:40:00	   22,5495	   71,7796	
23.09.23	02:45:00	    22,569	   71,7888	
23.09.23	02:50:00	   22,5495	   71,7689	
23.09.23	02:55:00	    22,569	   71,8086	
23.09.23	03:00:00	   22,5495	   71,7995	
23.09.23	03:05:00	   22,5397	   71,7689	
23.09.23	03:10:00	   22,5495	   71,7796	
23.09.23	03:15:00	    22,569	   71,7888	
23.09.23	03:20:00	   22,5788	   71,8193	
23.09.23	03:25:00	   22,5397	   71,7796	
23.09.23	03:30:00	   22,5397	   71,7796	
23.09.23	03:35:00	   22,5397	   71,7888	
23.09.23	03:40:00	   22,5495	   71,7995	
23.09.23	03:45:00	   22,5397	   71,7689	
23.09.23	03:50:00	   22,5397	   71,7888	
23.09.23	03:55:00	   22,5397	   71,7888	
23.09.23	04:00:00	    22,569	   71,8193	
23.09.23	04:05:00	   22,5299	   71,7888	
23.09.23	04:10:00	   22,5397	     71,83	
23.09.23	04:15:00	   22,5495	     71,83	
23.09.23	04:20:00	   22,5397	   71,8193	
23.09.23	04:25:00	   22,5299	     71,83	
23.09.23	04:30:00	   22,5495	   71,8086	
23.09.23	04:35:00	   22,5495	   71,7888	
23.09.23	04:40:00	   22,5397	   71,7995	
23.09.23	04:45:00	   22,5397	   71,8193	
23.09.23	04:50:00	   22,5397	   71,8086	
23.09.23	04:55:00	   22,5299	   71,8086	
23.09.23	05:00:00	   22,5299	   71,8086	
23.09.23	05:05:00	   22,5299	   71,8193	
23.09.23	05:10:00	   22,5079	   71,7995	
23.09.23	05:15:00	   22,5299	     71,83	
23.09.23	05:20:00	   22,5299	   71,8086	
23.09.23	05:25:00	   22,5079	   71,7995	
23.09.23	05:30:00	   22,5299	     71,83	
23.09.23	05:35:00	   22,5079	     71,83	
23.09.23	05:40:00	   22,5397	   71,8391	
23.09.23	05:45:00	   22,4982	     71,83	
23.09.23	05:50:00	   22,4982	     71,83	
23.09.23	05:55:00	   22,4982	   71,7888	
23.09.23	06:00:00	   22,4982	   71,8498	
23.09.23	06:05:00	   22,4982	   71,8086	
23.09.23	06:10:00	   22,5079	   71,8193	
23.09.23	06:15:00	   22,5299	   71,8498	
23.09.23	06:20:00	   22,4982	   71,8391	
23.09.23	06:25:00	   22,4786	   71,8498	
23.09.23	06:30:00	   22,5299	   71,8498	
23.09.23	06:35:00	   22,5079	   71,8498	
23.09.23	06:40:00	   22,4786	    71,859	
23.09.23	06:45:00	   22,4786	   71,8193	
23.09.23	06:50:00	   22,4786	   71,8391	
23.09.23	06:55:00	   22,4689	   71,8498	
23.09.23	07:00:00	   22,4689	   71,8788	
23.09.23	07:05:00	   22,4689	   71,8697	
23.09.23	07:10:00	   22,4689	   71,8697	
23.09.23	07:15:00	   22,4591	   71,8788	
23.09.23	07:20:00	   22,4786	   72,0192	
23.09.23	07:25:00	   22,4689	   72,2695	
23.09.23	07:30:00	   22,4786	   72,2894	
23.09.23	07:35:00	   22,5079	   72,2787	
23.09.23	07:40:00	   22,5397	   72,2695	
23.09.23	07:45:00	   22,5495	   72,1596	
23.09.23	07:50:00	   22,5495	   72,1291	
23.09.23	07:55:00	   22,5788	   72,0986	
23.09.23	08:00:00	   22,6081	   72,1291	
23.09.23	08:05:00	   22,5788	   72,0498	
23.09.23	08:10:00	   22,5983	   72,0696	
23.09.23	08:15:00	   22,6081	   72,0589	
23.09.23	08:20:00	   22,5983	   72,0894	
23.09.23	08:25:00	   22,5788	   72,0986	
23.09.23	08:30:00	   22,5788	   72,0894	
23.09.23	08:35:00	   22,6178	   71,9185	
23.09.23	08:40:00	   22,6081	    71,659	
23.09.23	08:45:00	   22,5983	   71,4286	
23.09.23	08:50:00	   22,5788	   71,1691	
23.09.23	08:55:00	    22,569	   70,9096	
23.09.23	09:00:00	   22,5397	   70,7097	
23.09.23	09:05:00	   22,5079	   70,4991	
23.09.23	09:10:00	   22,4786	   70,3495	
23.09.23	09:15:00	   22,4298	   70,2289	
23.09.23	09:20:00	   22,3883	    70,119	
23.09.23	09:25:00	   22,3297	   70,0595	
23.09.23	09:30:00	   22,2589	   69,9588	
23.09.23	09:35:00	   22,1978	    69,939	
23.09.23	09:40:00	    22,149	   69,9298	
23.09.23	09:45:00	   22,0586	   69,8794	
23.09.23	09:50:00	   22,0293	   69,8794	
23.09.23	09:55:00	   21,9585	   69,7497	
23.09.23	10:00:00	   21,8779	   69,8596	
23.09.23	10:05:00	   21,8388	    70,029	
23.09.23	10:10:00	   21,7485	   70,2595	
23.09.23	10:15:00	   21,6899	   70,4289	
23.09.23	10:20:00	   21,6484	     70,58	
23.09.23	10:25:00	     21,58	   70,5693	
23.09.23	10:30:00	   21,5482	   70,6288	
23.09.23	10:35:00	   21,4994	   70,6487	
23.09.23	10:40:00	   21,4383	   70,7585	
23.09.23	10:45:00	   21,3993	   70,8486	
23.09.23	10:50:00	   21,3797	   70,9096	
23.09.23	10:55:00	   21,3187	   71,0195	
23.09.23	11:00:00	   21,2698	   71,0897	
23.09.23	11:05:00	   21,2283	   71,2286	
23.09.23	11:10:00	    21,199	   71,2897	
23.09.23	11:15:00	    21,138	   71,3599	
23.09.23	11:20:00	   21,1282	   71,3996	
23.09.23	11:25:00	   21,0891	   71,4499	
23.09.23	11:30:00	   21,0696	   71,4988	
23.09.23	11:35:00	   21,0281	   71,5491	
23.09.23	11:40:00	   20,9988	   71,5888	
23.09.23	11:45:00	    20,989	   71,6285	
23.09.23	11:50:00	   20,9597	   71,6896	
23.09.23	11:55:00	   20,9597	   71,7292	
23.09.23	12:00:00	   20,9182	   71,7796	
23.09.23	12:05:00	   20,9182	   71,8086	
23.09.23	12:10:00	   20,8987	    71,859	
23.09.23	12:15:00	   20,8987	   71,9093	
23.09.23	12:20:00	   20,8889	   71,9093	
23.09.23	12:25:00	   20,8791	   71,9292	
23.09.23	12:30:00	   20,8987	   71,9887	
23.09.23	12:35:00	   20,8889	   72,0299	
23.09.23	12:40:00	   20,8791	   72,0299	
23.09.23	12:45:00	   20,8889	   72,0299	
23.09.23	12:50:00	   20,8596	   72,0788	
23.09.23	12:55:00	   20,8791	   72,1093	
23.09.23	13:00:00	   20,8791	     72,12	
23.09.23	13:05:00	   20,8791	   72,1398	
23.09.23	13:10:00	   20,8791	   72,1688	
23.09.23	13:15:00	   20,8596	   72,2192	
23.09.23	13:20:00	   20,8987	    72,239	
23.09.23	13:25:00	   20,8889	   72,2589	
23.09.23	13:30:00	   20,8889	   72,2192	
23.09.23	13:35:00	   20,9182	    72,239	
23.09.23	13:40:00	   20,8987	   72,2497	
23.09.23	13:45:00	   20,8987	    72,239	
23.09.23	13:50:00	   20,8987	   72,2894	
23.09.23	13:55:00	   20,8889	   72,2894	
23.09.23	14:00:00	   20,9182	   72,2589	
23.09.23	14:05:00	   20,9182	   72,2695	
23.09.23	14:10:00	   20,9499	   72,2985	
23.09.23	14:15:00	   20,9499	   72,2985	
23.09.23	14:20:00	    20,928	   72,3092	
23.09.23	14:25:00	    20,928	   72,3397	
23.09.23	14:30:00	   20,9792	   72,3489	
23.09.23	14:35:00	   20,9792	   72,3397	
23.09.23	14:40:00	    20,989	   72,3291	
23.09.23	14:45:00	   20,9597	   72,2985	
23.09.23	14:50:00	    20,989	   72,3489	
23.09.23	14:55:00	   21,0183	   72,3199	
23.09.23	15:00:00	   20,9988	   72,3199	
23.09.23	15:05:00	   21,0183	   72,3596	
23.09.23	15:10:00	   21,0183	   72,3092	
23.09.23	15:15:00	   21,0281	   72,3199	
23.09.23	15:20:00	   21,0281	   72,3397	
23.09.23	15:25:00	   21,0598	   72,3291	
23.09.23	15:30:00	   21,0598	   72,2894	
23.09.23	15:35:00	   21,0696	   72,2894	
23.09.23	15:40:00	   21,0598	   72,3092	
23.09.23	15:45:00	   21,0696	   72,2695	
23.09.23	15:50:00	   21,0696	   72,3291	
23.09.23	15:55:00	   21,0696	   72,2985	
23.09.23	16:00:00	   21,0891	   72,3199	
23.09.23	16:05:00	   21,0989	   72,3397	
23.09.23	16:10:00	   21,0989	   72,3397	
23.09.23	16:15:00	   21,0891	   72,3489	
23.09.23	16:20:00	   21,1184	   72,3489	
23.09.23	16:25:00	   21,1282	   72,3489	
23.09.23	16:30:00	   21,1184	   72,3199	
23.09.23	16:35:00	     21,16	   72,2985	
23.09.23	16:40:00	   21,1282	   72,3199	
23.09.23	16:45:00	   21,1282	   72,2695	
23.09.23	16:50:00	     21,16	   72,2695	
23.09.23	16:55:00	     21,16	   72,2695	
23.09.23	17:00:00	    21,199	   72,2192	
23.09.23	17:05:00	     21,16	    72,239	
23.09.23	17:10:00	   21,1697	   72,1993	
23.09.23	17:15:00	   21,1893	   72,1993	
23.09.23	17:20:00	   21,1697	   72,1795	
23.09.23	17:25:00	    21,199	   72,1886	
23.09.23	17:30:00	   21,1893	   72,1795	
23.09.23	17:35:00	   21,1893	   72,1398	
23.09.23	17:40:00	   21,1893	   72,1398	
23.09.23	17:45:00	   21,1893	   72,1886	
23.09.23	17:50:00	   21,1697	    72,149	
23.09.23	17:55:00	    21,199	   72,1688	
23.09.23	18:00:00	   21,2186	    72,149	
23.09.23	18:05:00	   21,2186	   72,1688	
23.09.23	18:10:00	   21,1893	    72,149	
23.09.23	18:15:00	   21,2186	   72,1291	
23.09.23	18:20:00	   21,2283	   72,1398	
23.09.23	18:25:00	   21,2283	     72,12	
23.09.23	18:30:00	   21,2283	   72,0986	
23.09.23	18:35:00	   21,2186	     72,12	
23.09.23	18:40:00	    21,199	   72,1093	
23.09.23	18:45:00	   21,2283	   72,0894	
23.09.23	18:50:00	   21,2186	   72,1093	
23.09.23	18:55:00	   21,2479	   72,1093	
23.09.23	19:00:00	   21,2283	    72,149	
23.09.23	19:05:00	   21,2283	   72,1291	
23.09.23	19:10:00	   21,2283	   72,1093	
23.09.23	19:15:00	   21,2479	   72,1398	
23.09.23	19:20:00	   21,2283	     72,12	
23.09.23	19:25:00	   21,2479	   72,1291	
23.09.23	19:30:00	   21,2576	   72,1398	
23.09.23	19:35:00	   21,2479	   72,1596	
23.09.23	19:40:00	   21,2479	    72,149	
23.09.23	19:45:00	   21,2283	    72,149	
23.09.23	19:50:00	   21,2576	   72,1688	
23.09.23	19:55:00	   21,2576	   72,1795	
23.09.23	20:00:00	   21,2479	   72,1795	
23.09.23	20:05:00	   21,2576	   72,1688	
23.09.23	20:10:00	   21,2479	   72,1886	
23.09.23	20:15:00	   21,2186	   72,2085	
23.09.23	20:20:00	   21,2283	   72,1795	
23.09.23	20:25:00	   21,2479	   72,2085	
23.09.23	20:30:00	   21,2186	   72,1993	
23.09.23	20:35:00	   21,2479	    72,239	
23.09.23	20:40:00	   21,2479	    72,239	
23.09.23	20:45:00	   21,2576	    72,239	
23.09.23	20:50:00	   21,2283	   72,2787	
23.09.23	20:55:00	   21,2576	   72,3291	
23.09.23	21:00:00	   21,2283	   72,3596	
23.09.23	21:05:00	   21,2479	   72,3794	
23.09.23	21:10:00	   21,2186	   72,4496	
23.09.23	21:15:00	   21,2186	     72,41	
23.09.23	21:20:00	   21,2186	      72,5	
23.09.23	21:25:00	   21,2576	   72,5488	
23.09.23	21:30:00	   21,2479	   72,6496	
23.09.23	21:35:00	   21,2576	   72,6587	
23.09.23	21:40:00	   21,2991	   72,6786	
23.09.23	21:45:00	   21,2894	   72,7289	
23.09.23	21:50:00	   21,2991	   72,7488	
23.09.23	21:55:00	   21,3284	   72,7686	
23.09.23	22:00:00	   21,3284	   72,7991	
23.09.23	22:05:00	   21,3284	   72,8388	
23.09.23	22:10:00	   21,3578	   72,8694	
23.09.23	22:15:00	     21,37	   72,8892	
23.09.23	22:20:00	   21,3797	   72,9289	
23.09.23	22:25:00	    21,409	   72,9487	
23.09.23	22:30:00	   21,4286	   73,0388	
23.09.23	22:35:00	   21,4481	   73,0388	
23.09.23	22:40:00	   21,4481	   73,0891	
23.09.23	22:45:00	   21,4994	     73,08	
23.09.23	22:50:00	   21,5092	    73,109	
23.09.23	22:55:00	   21,5287	    73,109	
23.09.23	23:00:00	   21,5678	   73,0586	
23.09.23	23:05:00	   21,5995	   73,0586	
23.09.23	23:10:00	   21,5995	   73,0296	
23.09.23	23:15:00	   21,6386	   73,0098	
23.09.23	23:20:00	   21,6484	   72,9991	
23.09.23	23:25:00	   21,6679	   72,9594	
23.09.23	23:30:00	   21,7094	   72,9197	
23.09.23	23:35:00	   21,7387	   72,8999	
